NOTE
Two test results are shown here, for two different metrics during training:
1. NDCG@10 (result: 0.6998)
2. ERR@10 (result: 0.6971) (RankLib's default metric)



java -jar RankLib-2.14.jar -train ../data/final/model2_train.txt -test ../data/final/model2_test.txt -validate ../data/final/model2_validate.txt -ranker 7 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model_listnet/model2_listnet.txt


Discard orig. features
Training data:	../data/final/model2_train.txt
Test data:	../data/final/model2_test.txt
Validation data:	../data/final/model2_validate.txt
Feature vector representation: Dense.
Ranking method:	ListNet
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No

[+] ListNet's Parameters:
No. of epochs: 1500
Learning rate: 1.0E-5

Reading feature file [../data/final/model2_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/final/model2_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/final/model2_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
-----------------------------------------
Training starts...
--------------------------------------------------
#epoch  | C.E. Loss      | NDCG@10-T | NDCG@10-V | 
--------------------------------------------------
570     | 0.0            | 0.453     | 0.4495    | 
571     | 0.0            | 0.4529    | 0.4495    | 
572     | 0.0            | 0.4529    | 0.4495    | 
573     | 0.0            | 0.4529    | 0.4495    | 
574     | 0.0            | 0.4528    | 0.4491    | 
575     | 0.0            | 0.4529    | 0.4495    | 
576     | 0.0            | 0.4529    | 0.4495    | 
577     | 0.0            | 0.4514    | 0.4495    | 
578     | 0.0            | 0.4516    | 0.4491    | 
579     | 0.0            | 0.451     | 0.449     | 
580     | 0.0            | 0.4494    | 0.449     | 
581     | 0.0            | 0.4494    | 0.449     | 
582     | 0.0            | 0.4494    | 0.4491    | 
583     | 0.0            | 0.4489    | 0.4487    | 
584     | 0.0            | 0.449     | 0.4489    | 
585     | 0.0            | 0.4489    | 0.4489    | 
586     | 0.0            | 0.4489    | 0.4489    | 
587     | 0.0            | 0.4487    | 0.4486    | 
588     | 0.0            | 0.4471    | 0.4487    | 
589     | 0.0            | 0.4471    | 0.4487    | 
590     | 0.0            | 0.4473    | 0.4487    | 
591     | 0.0            | 0.4473    | 0.4487    | 
592     | 0.0            | 0.4472    | 0.4487    | 
593     | 0.0            | 0.4473    | 0.4487    | 
594     | 0.0            | 0.4474    | 0.4487    | 
595     | 0.0            | 0.4472    | 0.4486    | 
596     | 0.0            | 0.4472    | 0.4486    | 
597     | 0.0            | 0.4473    | 0.4486    | 
598     | 0.0            | 0.4472    | 0.4486    | 
599     | 0.0            | 0.4472    | 0.4486    | 
600     | 0.0            | 0.4454    | 0.4486    | 
601     | 0.0            | 0.4455    | 0.4486    | 
602     | 0.0            | 0.4455    | 0.4491    | 
603     | 0.0            | 0.4455    | 0.4491    | 
604     | 0.0            | 0.4458    | 0.4483    | 
605     | 0.0            | 0.446     | 0.4483    | 
606     | 0.0            | 0.4462    | 0.4484    | 
607     | 0.0            | 0.4459    | 0.4484    | 
608     | 0.0            | 0.446     | 0.4484    | 
609     | 0.0            | 0.4458    | 0.4484    | 
610     | 0.0            | 0.4457    | 0.4498    | 
611     | 0.0            | 0.4458    | 0.4498    | 
612     | 0.0            | 0.4481    | 0.4497    | 
613     | 0.0            | 0.4481    | 0.4497    | 
614     | 0.0            | 0.4481    | 0.4499    | 
615     | 0.0            | 0.4481    | 0.4499    | 
616     | 0.0            | 0.4481    | 0.4499    | 
617     | 0.0            | 0.4481    | 0.4499    | 
618     | 0.0            | 0.4476    | 0.4499    | 
619     | 0.0            | 0.448     | 0.4499    | 
620     | 0.0            | 0.4496    | 0.4499    | 
621     | 0.0            | 0.4488    | 0.4479    | 
622     | 0.0            | 0.4488    | 0.4479    | 
623     | 0.0            | 0.449     | 0.4479    | 
624     | 0.0            | 0.4489    | 0.4479    | 
625     | 0.0            | 0.4489    | 0.4479    | 
626     | 0.0            | 0.4487    | 0.4478    | 
627     | 0.0            | 0.447     | 0.4478    | 
628     | 0.0            | 0.4473    | 0.4486    | 
629     | 0.0            | 0.4485    | 0.4486    | 
630     | 0.0            | 0.45      | 0.4484    | 
631     | 0.0            | 0.45      | 0.4485    | 
632     | 0.0            | 0.4498    | 0.4487    | 
633     | 0.0            | 0.4498    | 0.4489    | 
634     | 0.0            | 0.4503    | 0.449     | 
635     | 0.0            | 0.4502    | 0.4489    | 
636     | 0.0            | 0.4502    | 0.4489    | 
637     | 0.0            | 0.4485    | 0.4489    | 
638     | 0.0            | 0.4487    | 0.4489    | 
639     | 0.0            | 0.4489    | 0.4481    | 
640     | 0.0            | 0.4486    | 0.4477    | 
641     | 0.0            | 0.4488    | 0.4477    | 
642     | 0.0            | 0.4486    | 0.4477    | 
643     | 0.0            | 0.4482    | 0.4473    | 
644     | 0.0            | 0.4483    | 0.447     | 
645     | 0.0            | 0.4484    | 0.4471    | 
646     | 0.0            | 0.4465    | 0.4471    | 
647     | 0.0            | 0.445     | 0.447     | 
648     | 0.0            | 0.4448    | 0.4469    | 
649     | 0.0            | 0.4447    | 0.447     | 
650     | 0.0            | 0.4447    | 0.447     | 
651     | 0.0            | 0.4445    | 0.447     | 
652     | 0.0            | 0.4445    | 0.4469    | 
653     | 0.0            | 0.4445    | 0.4471    | 
654     | 0.0            | 0.443     | 0.4469    | 
655     | 0.0            | 0.4434    | 0.4469    | 
656     | 0.0            | 0.4436    | 0.4469    | 
657     | 0.0            | 0.4435    | 0.447     | 
658     | 0.0            | 0.4436    | 0.447     | 
659     | 0.0            | 0.4435    | 0.4468    | 
660     | 0.0            | 0.4435    | 0.4468    | 
661     | 0.0            | 0.4434    | 0.4465    | 
662     | 0.0            | 0.4434    | 0.4465    | 
663     | 0.0            | 0.4433    | 0.4465    | 
664     | 0.0            | 0.4433    | 0.4466    | 
665     | 0.0            | 0.4432    | 0.4467    | 
666     | 0.0            | 0.4432    | 0.4467    | 
667     | 0.0            | 0.4432    | 0.4467    | 
668     | 0.0            | 0.4431    | 0.4467    | 
669     | 0.0            | 0.4431    | 0.4467    | 
670     | 0.0            | 0.4431    | 0.4467    | 
671     | 0.0            | 0.4432    | 0.4468    | 
672     | 0.0            | 0.4432    | 0.4468    | 
673     | 0.0            | 0.4432    | 0.4467    | 
674     | 0.0            | 0.4437    | 0.4466    | 
675     | 0.0            | 0.4441    | 0.4466    | 
676     | 0.0            | 0.4464    | 0.4466    | 
677     | 0.0            | 0.4461    | 0.447     | 
678     | 0.0            | 0.4462    | 0.447     | 
679     | 0.0            | 0.4461    | 0.447     | 
680     | 0.0            | 0.4461    | 0.447     | 
681     | 0.0            | 0.4461    | 0.447     | 
682     | 0.0            | 0.4461    | 0.447     | 
683     | 0.0            | 0.4461    | 0.447     | 
684     | 0.0            | 0.4461    | 0.4471    | 
685     | 0.0            | 0.446     | 0.4471    | 
686     | 0.0            | 0.446     | 0.447     | 
687     | 0.0            | 0.4456    | 0.4471    | 
688     | 0.0            | 0.4456    | 0.4471    | 
689     | 0.0            | 0.4456    | 0.447     | 
690     | 0.0            | 0.4455    | 0.4471    | 
691     | 0.0            | 0.4455    | 0.4471    | 
692     | 0.0            | 0.4456    | 0.4471    | 
693     | 0.0            | 0.4457    | 0.4471    | 
694     | 0.0            | 0.4455    | 0.4472    | 
695     | 0.0            | 0.446     | 0.4473    | 
696     | 0.0            | 0.4459    | 0.4473    | 
697     | 0.0            | 0.4461    | 0.4473    | 
698     | 0.0            | 0.444     | 0.4472    | 
699     | 0.0            | 0.4446    | 0.4472    | 
700     | 0.0            | 0.4447    | 0.4474    | 
701     | 0.0            | 0.4429    | 0.4473    | 
702     | 0.0            | 0.4423    | 0.4472    | 
703     | 0.0            | 0.4423    | 0.4472    | 
704     | 0.0            | 0.4424    | 0.4471    | 
705     | 0.0            | 0.4423    | 0.4471    | 
706     | 0.0            | 0.4421    | 0.4472    | 
707     | 0.0            | 0.4421    | 0.4473    | 
708     | 0.0            | 0.4406    | 0.4473    | 
709     | 0.0            | 0.4406    | 0.4472    | 
710     | 0.0            | 0.4404    | 0.4472    | 
711     | 0.0            | 0.4382    | 0.4472    | 
712     | 0.0            | 0.4379    | 0.4472    | 
713     | 0.0            | 0.4379    | 0.447     | 
714     | 0.0            | 0.4379    | 0.4462    | 
715     | 0.0            | 0.4377    | 0.4464    | 
716     | 0.0            | 0.4378    | 0.4458    | 
717     | 0.0            | 0.4378    | 0.4461    | 
718     | 0.0            | 0.438     | 0.4457    | 
719     | 0.0            | 0.4381    | 0.4455    | 
720     | 0.0            | 0.4381    | 0.4454    | 
721     | 0.0            | 0.4382    | 0.4425    | 
722     | 0.0            | 0.4376    | 0.4424    | 
723     | 0.0            | 0.4375    | 0.4424    | 
724     | 0.0            | 0.4375    | 0.4424    | 
725     | 0.0            | 0.4375    | 0.4425    | 
726     | 0.0            | 0.4374    | 0.4423    | 
727     | 0.0            | 0.4374    | 0.4391    | 
728     | 0.0            | 0.4373    | 0.4391    | 
729     | 0.0            | 0.4372    | 0.4433    | 
730     | 0.0            | 0.4372    | 0.4432    | 
731     | 0.0            | 0.4372    | 0.4431    | 
732     | 0.0            | 0.4373    | 0.4421    | 
733     | 0.0            | 0.4373    | 0.4422    | 
734     | 0.0            | 0.4374    | 0.4422    | 
735     | 0.0            | 0.4374    | 0.4414    | 
736     | 0.0            | 0.4378    | 0.4414    | 
737     | 0.0            | 0.438     | 0.4414    | 
738     | 0.0            | 0.4382    | 0.4461    | 
739     | 0.0            | 0.4382    | 0.4461    | 
740     | 0.0            | 0.4382    | 0.4461    | 
741     | 0.0            | 0.4381    | 0.4454    | 
742     | 0.0            | 0.4381    | 0.4454    | 
743     | 0.0            | 0.4381    | 0.4464    | 
744     | 0.0            | 0.4381    | 0.4462    | 
745     | 0.0            | 0.4379    | 0.4466    | 
746     | 0.0            | 0.4378    | 0.4465    | 
747     | 0.0            | 0.4378    | 0.4471    | 
748     | 0.0            | 0.4378    | 0.4471    | 
749     | 0.0            | 0.4377    | 0.447     | 
750     | 0.0            | 0.4377    | 0.4469    | 
751     | 0.0            | 0.4374    | 0.4469    | 
752     | 0.0            | 0.4373    | 0.447     | 
753     | 0.0            | 0.4372    | 0.447     | 
754     | 0.0            | 0.4372    | 0.4466    | 
755     | 0.0            | 0.4371    | 0.4466    | 
756     | 0.0            | 0.4371    | 0.4466    | 
757     | 0.0            | 0.4371    | 0.4467    | 
758     | 0.0            | 0.4371    | 0.4467    | 
759     | 0.0            | 0.4379    | 0.4466    | 
760     | 0.0            | 0.4382    | 0.4467    | 
761     | 0.0            | 0.4382    | 0.4467    | 
762     | 0.0            | 0.4383    | 0.4467    | 
763     | 0.0            | 0.4382    | 0.4467    | 
764     | 0.0            | 0.4382    | 0.4467    | 
765     | 0.0            | 0.4382    | 0.4467    | 
766     | 0.0            | 0.4385    | 0.4458    | 
767     | 0.0            | 0.4386    | 0.4458    | 
768     | 0.0            | 0.4387    | 0.4458    | 
769     | 0.0            | 0.438     | 0.4453    | 
770     | 0.0            | 0.4376    | 0.445     | 
771     | 0.0            | 0.4376    | 0.445     | 
772     | 0.0            | 0.4375    | 0.4448    | 
773     | 0.0            | 0.4376    | 0.4448    | 
774     | 0.0            | 0.4371    | 0.4448    | 
775     | 0.0            | 0.4371    | 0.4446    | 
776     | 0.0            | 0.4371    | 0.4446    | 
777     | 0.0            | 0.4371    | 0.4446    | 
778     | 0.0            | 0.4371    | 0.4446    | 
779     | 0.0            | 0.4371    | 0.4445    | 
780     | 0.0            | 0.4354    | 0.4445    | 
781     | 0.0            | 0.4354    | 0.4445    | 
782     | 0.0            | 0.4355    | 0.4445    | 
783     | 0.0            | 0.4356    | 0.4447    | 
784     | 0.0            | 0.4355    | 0.4446    | 
785     | 0.0            | 0.4355    | 0.4447    | 
786     | 0.0            | 0.4353    | 0.4447    | 
787     | 0.0            | 0.4354    | 0.4447    | 
788     | 0.0            | 0.4354    | 0.4446    | 
789     | 0.0            | 0.4354    | 0.4447    | 
790     | 0.0            | 0.4353    | 0.4447    | 
791     | 0.0            | 0.4359    | 0.445     | 
792     | 0.0            | 0.4357    | 0.445     | 
793     | 0.0            | 0.436     | 0.445     | 
794     | 0.0            | 0.436     | 0.445     | 
795     | 0.0            | 0.4359    | 0.445     | 
796     | 0.0            | 0.4366    | 0.445     | 
797     | 0.0            | 0.4366    | 0.445     | 
798     | 0.0            | 0.4366    | 0.445     | 
799     | 0.0            | 0.4366    | 0.4449    | 
800     | 0.0            | 0.4366    | 0.4451    | 
801     | 0.0            | 0.4365    | 0.4451    | 
802     | 0.0            | 0.4365    | 0.4449    | 
803     | 0.0            | 0.4387    | 0.4451    | 
804     | 0.0            | 0.4389    | 0.4451    | 
805     | 0.0            | 0.4375    | 0.4454    | 
806     | 0.0            | 0.4377    | 0.4454    | 
807     | 0.0            | 0.4377    | 0.4453    | 
808     | 0.0            | 0.4377    | 0.4446    | 
809     | 0.0            | 0.4377    | 0.4446    | 
810     | 0.0            | 0.4377    | 0.4446    | 
811     | 0.0            | 0.4377    | 0.4446    | 
812     | 0.0            | 0.4377    | 0.4446    | 
813     | 0.0            | 0.4377    | 0.4445    | 
814     | 0.0            | 0.4377    | 0.4444    | 
815     | 0.0            | 0.4379    | 0.4444    | 
816     | 0.0            | 0.4376    | 0.4445    | 
817     | 0.0            | 0.4372    | 0.4445    | 
818     | 0.0            | 0.4372    | 0.4445    | 
819     | 0.0            | 0.4365    | 0.4445    | 
820     | 0.0            | 0.4365    | 0.4442    | 
821     | 0.0            | 0.4366    | 0.4441    | 
822     | 0.0            | 0.4365    | 0.4441    | 
823     | 0.0            | 0.4366    | 0.4441    | 
824     | 0.0            | 0.4365    | 0.4441    | 
825     | 0.0            | 0.4366    | 0.4441    | 
826     | 0.0            | 0.4368    | 0.4441    | 
827     | 0.0            | 0.4367    | 0.4443    | 
828     | 0.0            | 0.4367    | 0.4443    | 
829     | 0.0            | 0.4368    | 0.4447    | 
830     | 0.0            | 0.4367    | 0.4455    | 
831     | 0.0            | 0.4366    | 0.4455    | 
832     | 0.0            | 0.4363    | 0.4451    | 
833     | 0.0            | 0.4362    | 0.4451    | 
834     | 0.0            | 0.4363    | 0.4452    | 
835     | 0.0            | 0.4362    | 0.4452    | 
836     | 0.0            | 0.4362    | 0.4452    | 
837     | 0.0            | 0.4361    | 0.4451    | 
838     | 0.0            | 0.4362    | 0.4452    | 
839     | 0.0            | 0.4362    | 0.4452    | 
840     | 0.0            | 0.4363    | 0.445     | 
841     | 0.0            | 0.4362    | 0.445     | 
842     | 0.0            | 0.436     | 0.4449    | 
843     | 0.0            | 0.4361    | 0.445     | 
844     | 0.0            | 0.4361    | 0.445     | 
845     | 0.0            | 0.4361    | 0.4451    | 
846     | 0.0            | 0.4359    | 0.445     | 
847     | 0.0            | 0.4359    | 0.4454    | 
848     | 0.0            | 0.4359    | 0.4454    | 
849     | 0.0            | 0.4354    | 0.4455    | 
850     | 0.0            | 0.4354    | 0.4465    | 
851     | 0.0            | 0.4354    | 0.446     | 
852     | 0.0            | 0.4353    | 0.446     | 
853     | 0.0            | 0.4353    | 0.446     | 
854     | 0.0            | 0.4353    | 0.4462    | 
855     | 0.0            | 0.4351    | 0.446     | 
856     | 0.0            | 0.435     | 0.4458    | 
857     | 0.0            | 0.4351    | 0.4459    | 
858     | 0.0            | 0.4352    | 0.4457    | 
859     | 0.0            | 0.4351    | 0.4459    | 
860     | 0.0            | 0.4342    | 0.4458    | 
861     | 0.0            | 0.4342    | 0.4458    | 
862     | 0.0            | 0.4342    | 0.4458    | 
863     | 0.0            | 0.4334    | 0.4457    | 
864     | 0.0            | 0.4334    | 0.4457    | 
865     | 0.0            | 0.4334    | 0.4455    | 
866     | 0.0            | 0.4334    | 0.446     | 
867     | 0.0            | 0.4334    | 0.4461    | 
868     | 0.0            | 0.4333    | 0.4461    | 
869     | 0.0            | 0.4335    | 0.4462    | 
870     | 0.0            | 0.4336    | 0.4463    | 
871     | 0.0            | 0.4336    | 0.4464    | 
872     | 0.0            | 0.4336    | 0.4464    | 
873     | 0.0            | 0.4336    | 0.4463    | 
874     | 0.0            | 0.4321    | 0.4465    | 
875     | 0.0            | 0.432     | 0.4464    | 
876     | 0.0            | 0.432     | 0.4464    | 
877     | 0.0            | 0.4319    | 0.4465    | 
878     | 0.0            | 0.4319    | 0.4431    | 
879     | 0.0            | 0.4315    | 0.4431    | 
880     | 0.0            | 0.4313    | 0.4431    | 
881     | 0.0            | 0.4311    | 0.4431    | 
882     | 0.0            | 0.4311    | 0.4423    | 
883     | 0.0            | 0.4311    | 0.4423    | 
884     | 0.0            | 0.4307    | 0.4424    | 
885     | 0.0            | 0.4307    | 0.4425    | 
886     | 0.0            | 0.4306    | 0.4425    | 
887     | 0.0            | 0.4302    | 0.4424    | 
888     | 0.0            | 0.4303    | 0.4425    | 
889     | 0.0            | 0.4304    | 0.4425    | 
890     | 0.0            | 0.4303    | 0.4425    | 
891     | 0.0            | 0.4301    | 0.4422    | 
892     | 0.0            | 0.4302    | 0.4426    | 
893     | 0.0            | 0.4302    | 0.4428    | 
894     | 0.0            | 0.4295    | 0.4426    | 
895     | 0.0            | 0.4294    | 0.4423    | 
896     | 0.0            | 0.4297    | 0.4394    | 
897     | 0.0            | 0.4297    | 0.4392    | 
898     | 0.0            | 0.4296    | 0.439     | 
899     | 0.0            | 0.4297    | 0.4391    | 
900     | 0.0            | 0.4297    | 0.4389    | 
901     | 0.0            | 0.4297    | 0.4389    | 
902     | 0.0            | 0.4297    | 0.4389    | 
903     | 0.0            | 0.4297    | 0.4389    | 
904     | 0.0            | 0.4297    | 0.4388    | 
905     | 0.0            | 0.4297    | 0.4386    | 
906     | 0.0            | 0.4293    | 0.4397    | 
907     | 0.0            | 0.4293    | 0.4397    | 
908     | 0.0            | 0.4293    | 0.4398    | 
909     | 0.0            | 0.4292    | 0.4397    | 
910     | 0.0            | 0.4292    | 0.4397    | 
911     | 0.0            | 0.4291    | 0.4396    | 
912     | 0.0            | 0.4291    | 0.4403    | 
913     | 0.0            | 0.4291    | 0.4401    | 
914     | 0.0            | 0.4289    | 0.4399    | 
915     | 0.0            | 0.429     | 0.4397    | 
916     | 0.0            | 0.4289    | 0.4397    | 
917     | 0.0            | 0.429     | 0.4397    | 
918     | 0.0            | 0.4289    | 0.4397    | 
919     | 0.0            | 0.4289    | 0.4397    | 
920     | 0.0            | 0.4286    | 0.4399    | 
921     | 0.0            | 0.4287    | 0.44      | 
922     | 0.0            | 0.4287    | 0.44      | 
923     | 0.0            | 0.4286    | 0.44      | 
924     | 0.0            | 0.4285    | 0.44      | 
925     | 0.0            | 0.4285    | 0.44      | 
926     | 0.0            | 0.4285    | 0.4394    | 
927     | 0.0            | 0.4284    | 0.4395    | 
928     | 0.0            | 0.4284    | 0.4395    | 
929     | 0.0            | 0.4285    | 0.4394    | 
930     | 0.0            | 0.4285    | 0.4393    | 
931     | 0.0            | 0.4285    | 0.4394    | 
932     | 0.0            | 0.4285    | 0.4394    | 
933     | 0.0            | 0.4279    | 0.4394    | 
934     | 0.0            | 0.4279    | 0.4394    | 
935     | 0.0            | 0.4279    | 0.4394    | 
936     | 0.0            | 0.4276    | 0.4394    | 
937     | 0.0            | 0.4275    | 0.439     | 
938     | 0.0            | 0.4275    | 0.4388    | 
939     | 0.0            | 0.4275    | 0.4388    | 
940     | 0.0            | 0.4274    | 0.4387    | 
941     | 0.0            | 0.4273    | 0.4385    | 
942     | 0.0            | 0.4262    | 0.4385    | 
943     | 0.0            | 0.4263    | 0.4385    | 
944     | 0.0            | 0.4262    | 0.4384    | 
945     | 0.0            | 0.4262    | 0.4384    | 
946     | 0.0            | 0.426     | 0.4384    | 
947     | 0.0            | 0.4259    | 0.4384    | 
948     | 0.0            | 0.4259    | 0.4385    | 
949     | 0.0            | 0.4265    | 0.4385    | 
950     | 0.0            | 0.4264    | 0.4385    | 
951     | 0.0            | 0.4264    | 0.4392    | 
952     | 0.0            | 0.4247    | 0.4392    | 
953     | 0.0            | 0.4247    | 0.4392    | 
954     | 0.0            | 0.4247    | 0.439     | 
955     | 0.0            | 0.4247    | 0.439     | 
956     | 0.0            | 0.4247    | 0.4391    | 
957     | 0.0            | 0.4247    | 0.4389    | 
958     | 0.0            | 0.4246    | 0.4389    | 
959     | 0.0            | 0.4246    | 0.4389    | 
960     | 0.0            | 0.4246    | 0.4389    | 
961     | 0.0            | 0.4245    | 0.4389    | 
962     | 0.0            | 0.4245    | 0.4389    | 
963     | 0.0            | 0.4244    | 0.4386    | 
964     | 0.0            | 0.424     | 0.4385    | 
965     | 0.0            | 0.4239    | 0.4385    | 
966     | 0.0            | 0.4239    | 0.4385    | 
967     | 0.0            | 0.4238    | 0.4385    | 
968     | 0.0            | 0.4237    | 0.4386    | 
969     | 0.0            | 0.4237    | 0.4385    | 
970     | 0.0            | 0.4223    | 0.4376    | 
971     | 0.0            | 0.4223    | 0.4379    | 
972     | 0.0            | 0.4223    | 0.4379    | 
973     | 0.0            | 0.4222    | 0.4371    | 
974     | 0.0            | 0.4222    | 0.4371    | 
975     | 0.0            | 0.4222    | 0.4371    | 
976     | 0.0            | 0.4222    | 0.4371    | 
977     | 0.0            | 0.4221    | 0.4372    | 
978     | 0.0            | 0.4221    | 0.4372    | 
979     | 0.0            | 0.4221    | 0.4371    | 
980     | 0.0            | 0.4221    | 0.4371    | 
981     | 0.0            | 0.4221    | 0.4371    | 
982     | 0.0            | 0.422     | 0.4371    | 
983     | 0.0            | 0.4219    | 0.4371    | 
984     | 0.0            | 0.4217    | 0.4371    | 
985     | 0.0            | 0.4213    | 0.4371    | 
986     | 0.0            | 0.4214    | 0.4372    | 
987     | 0.0            | 0.4195    | 0.4364    | 
988     | 0.0            | 0.4194    | 0.4364    | 
989     | 0.0            | 0.4194    | 0.4363    | 
990     | 0.0            | 0.4184    | 0.4363    | 
991     | 0.0            | 0.4183    | 0.4358    | 
992     | 0.0            | 0.4185    | 0.4341    | 
993     | 0.0            | 0.4184    | 0.4342    | 
994     | 0.0            | 0.4185    | 0.4342    | 
995     | 0.0            | 0.4184    | 0.4334    | 
996     | 0.0            | 0.4187    | 0.4338    | 
997     | 0.0            | 0.4187    | 0.4338    | 
998     | 0.0            | 0.4188    | 0.4338    | 
999     | 0.0            | 0.4187    | 0.4337    | 
1000    | 0.0            | 0.4177    | 0.4337    | 
1001    | 0.0            | 0.4159    | 0.4334    | 
1002    | 0.0            | 0.4158    | 0.4334    | 
1003    | 0.0            | 0.4158    | 0.4321    | 
1004    | 0.0            | 0.4158    | 0.4322    | 
1005    | 0.0            | 0.4158    | 0.4322    | 
1006    | 0.0            | 0.4157    | 0.4319    | 
1007    | 0.0            | 0.4157    | 0.4319    | 
1008    | 0.0            | 0.4156    | 0.4319    | 
1009    | 0.0            | 0.4156    | 0.4318    | 
1010    | 0.0            | 0.4156    | 0.4319    | 
1011    | 0.0            | 0.4156    | 0.4319    | 
1012    | 0.0            | 0.4155    | 0.4319    | 
1013    | 0.0            | 0.4155    | 0.4317    | 
1014    | 0.0            | 0.4155    | 0.4317    | 
1015    | 0.0            | 0.4155    | 0.4317    | 
1016    | 0.0            | 0.4154    | 0.4317    | 
1017    | 0.0            | 0.4154    | 0.4317    | 
1018    | 0.0            | 0.4153    | 0.4317    | 
1019    | 0.0            | 0.4153    | 0.4317    | 
1020    | 0.0            | 0.4154    | 0.4317    | 
1021    | 0.0            | 0.4154    | 0.4312    | 
1022    | 0.0            | 0.4153    | 0.4311    | 
1023    | 0.0            | 0.4153    | 0.4308    | 
1024    | 0.0            | 0.4155    | 0.4308    | 
1025    | 0.0            | 0.4155    | 0.4308    | 
1026    | 0.0            | 0.4154    | 0.4309    | 
1027    | 0.0            | 0.4155    | 0.4306    | 
1028    | 0.0            | 0.4155    | 0.4305    | 
1029    | 0.0            | 0.4155    | 0.4303    | 
1030    | 0.0            | 0.4155    | 0.4303    | 
1031    | 0.0            | 0.4155    | 0.4303    | 
1032    | 0.0            | 0.4155    | 0.4303    | 
1033    | 0.0            | 0.4155    | 0.4303    | 
1034    | 0.0            | 0.4155    | 0.4302    | 
1035    | 0.0            | 0.4154    | 0.4302    | 
1036    | 0.0            | 0.4154    | 0.4302    | 
1037    | 0.0            | 0.4154    | 0.4301    | 
1038    | 0.0            | 0.4143    | 0.4301    | 
1039    | 0.0            | 0.4142    | 0.4301    | 
1040    | 0.0            | 0.414     | 0.4301    | 
1041    | 0.0            | 0.4139    | 0.4301    | 
1042    | 0.0            | 0.4139    | 0.4301    | 
1043    | 0.0            | 0.4139    | 0.4301    | 
1044    | 0.0            | 0.4136    | 0.4299    | 
1045    | 0.0            | 0.4135    | 0.4299    | 
1046    | 0.0            | 0.4135    | 0.4299    | 
1047    | 0.0            | 0.4134    | 0.4299    | 
1048    | 0.0            | 0.4133    | 0.4299    | 
1049    | 0.0            | 0.4135    | 0.4299    | 
1050    | 0.0            | 0.4135    | 0.4299    | 
1051    | 0.0            | 0.4135    | 0.4299    | 
1052    | 0.0            | 0.4135    | 0.4299    | 
1053    | 0.0            | 0.4134    | 0.4299    | 
1054    | 0.0            | 0.4131    | 0.4296    | 
1055    | 0.0            | 0.4131    | 0.4296    | 
1056    | 0.0            | 0.4131    | 0.4293    | 
1057    | 0.0            | 0.4131    | 0.4292    | 
1058    | 0.0            | 0.4129    | 0.4292    | 
1059    | 0.0            | 0.4128    | 0.4292    | 
1060    | 0.0            | 0.4128    | 0.4292    | 
1061    | 0.0            | 0.4127    | 0.4292    | 
1062    | 0.0            | 0.4127    | 0.4292    | 
1063    | 0.0            | 0.4127    | 0.429     | 
1064    | 0.0            | 0.4125    | 0.429     | 
1065    | 0.0            | 0.4125    | 0.429     | 
1066    | 0.0            | 0.4124    | 0.429     | 
1067    | 0.0            | 0.4124    | 0.4288    | 
1068    | 0.0            | 0.4122    | 0.4287    | 
1069    | 0.0            | 0.4122    | 0.4287    | 
1070    | 0.0            | 0.4122    | 0.4287    | 
1071    | 0.0            | 0.4122    | 0.4285    | 
1072    | 0.0            | 0.4121    | 0.4285    | 
1073    | 0.0            | 0.4118    | 0.4286    | 
1074    | 0.0            | 0.4117    | 0.4286    | 
1075    | 0.0            | 0.4117    | 0.4279    | 
1076    | 0.0            | 0.4116    | 0.4279    | 
1077    | 0.0            | 0.4117    | 0.4279    | 
1078    | 0.0            | 0.4117    | 0.4278    | 
1079    | 0.0            | 0.4117    | 0.4278    | 
1080    | 0.0            | 0.4116    | 0.4276    | 
1081    | 0.0            | 0.4115    | 0.4273    | 
1082    | 0.0            | 0.4115    | 0.4275    | 
1083    | 0.0            | 0.4114    | 0.4275    | 
1084    | 0.0            | 0.4114    | 0.4274    | 
1085    | 0.0            | 0.4096    | 0.4274    | 
1086    | 0.0            | 0.4092    | 0.4274    | 
1087    | 0.0            | 0.4094    | 0.4274    | 
1088    | 0.0            | 0.4094    | 0.4275    | 
1089    | 0.0            | 0.4092    | 0.4274    | 
1090    | 0.0            | 0.4092    | 0.4274    | 
1091    | 0.0            | 0.4091    | 0.4258    | 
1092    | 0.0            | 0.4091    | 0.4258    | 
1093    | 0.0            | 0.409     | 0.4258    | 
1094    | 0.0            | 0.409     | 0.4258    | 
1095    | 0.0            | 0.4089    | 0.4258    | 
1096    | 0.0            | 0.4089    | 0.4259    | 
1097    | 0.0            | 0.4089    | 0.4259    | 
1098    | 0.0            | 0.4091    | 0.4256    | 
1099    | 0.0            | 0.4089    | 0.4254    | 
1100    | 0.0            | 0.4088    | 0.4253    | 
1101    | 0.0            | 0.4088    | 0.4253    | 
1102    | 0.0            | 0.4088    | 0.4253    | 
1103    | 0.0            | 0.4088    | 0.4253    | 
1104    | 0.0            | 0.4084    | 0.4253    | 
