java -jar RankLib-2.14.jar -train ../data/experiment/pos_train.txt -test ../data/experiment/pos_test.txt -validate ../data/experiment/pos_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_pos.txt

Discard orig. features
Training data:	../data/experiment/pos_train.txt
Test data:	../data/experiment/pos_test.txt
Validation data:	../data/experiment/pos_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_pos.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/pos_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/pos_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/pos_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
621     | 0.7792    | 0.6825    | 
622     | 0.7798    | 0.6825    | 
623     | 0.7806    | 0.6834    | 
624     | 0.7811    | 0.6826    | 
625     | 0.7811    | 0.6827    | 
626     | 0.7814    | 0.6834    | 
627     | 0.7815    | 0.6836    | 
628     | 0.7818    | 0.6837    | 
629     | 0.782     | 0.6847    | 
630     | 0.7822    | 0.6855    | 
631     | 0.782     | 0.6856    | 
632     | 0.7817    | 0.6867    | 
633     | 0.7818    | 0.6858    | 
634     | 0.7819    | 0.6845    | 
635     | 0.7819    | 0.6846    | 
636     | 0.7821    | 0.6849    | 
637     | 0.7821    | 0.6853    | 
638     | 0.7821    | 0.6854    | 
639     | 0.7823    | 0.6855    | 
640     | 0.7823    | 0.6861    | 
641     | 0.7824    | 0.6863    | 
642     | 0.7826    | 0.6856    | 
643     | 0.7829    | 0.6856    | 
644     | 0.783     | 0.6857    | 
645     | 0.7823    | 0.6861    | 
646     | 0.7818    | 0.6863    | 
647     | 0.7825    | 0.6861    | 
648     | 0.7831    | 0.6856    | 
649     | 0.7831    | 0.6858    | 
650     | 0.7825    | 0.6858    | 
651     | 0.7832    | 0.6866    | 
652     | 0.783     | 0.6866    | 
653     | 0.7835    | 0.6868    | 
654     | 0.7834    | 0.6865    | 
655     | 0.7835    | 0.6864    | 
656     | 0.7836    | 0.6866    | 
657     | 0.7836    | 0.6866    | 
658     | 0.7832    | 0.6864    | 
659     | 0.7833    | 0.6863    | 
660     | 0.7832    | 0.687     | 
661     | 0.7829    | 0.6857    | 
662     | 0.7834    | 0.6871    | 
663     | 0.7835    | 0.6868    | 
664     | 0.7831    | 0.687     | 
665     | 0.7831    | 0.6873    | 
666     | 0.7831    | 0.6872    | 
667     | 0.7831    | 0.6873    | 
668     | 0.7833    | 0.6868    | 
669     | 0.7834    | 0.6867    | 
670     | 0.7834    | 0.6868    | 
671     | 0.7836    | 0.6873    | 
672     | 0.7838    | 0.6871    | 
673     | 0.7848    | 0.6872    | 
674     | 0.7847    | 0.6862    | 
675     | 0.7845    | 0.6869    | 
676     | 0.7845    | 0.6865    | 
677     | 0.7844    | 0.6865    | 
678     | 0.7844    | 0.6871    | 
679     | 0.7843    | 0.6875    | 
680     | 0.7843    | 0.6872    | 
681     | 0.7843    | 0.6872    | 
682     | 0.7845    | 0.6871    | 
683     | 0.7835    | 0.6891    | 
684     | 0.7837    | 0.6872    | 
685     | 0.7847    | 0.6872    | 
686     | 0.7853    | 0.6872    | 
687     | 0.7851    | 0.6884    | 
688     | 0.7857    | 0.6891    | 
689     | 0.7856    | 0.6883    | 
690     | 0.7859    | 0.6883    | 
691     | 0.7864    | 0.6885    | 
692     | 0.7863    | 0.6884    | 
693     | 0.7857    | 0.6883    | 
694     | 0.7857    | 0.6884    | 
695     | 0.7856    | 0.6886    | 
696     | 0.7866    | 0.6886    | 
697     | 0.7864    | 0.689     | 
698     | 0.7866    | 0.69      | 
699     | 0.787     | 0.69      | 
700     | 0.787     | 0.6899    | 
701     | 0.787     | 0.6894    | 
702     | 0.7871    | 0.6891    | 
703     | 0.787     | 0.6892    | 
704     | 0.7869    | 0.6884    | 
705     | 0.787     | 0.6892    | 
706     | 0.787     | 0.6891    | 
707     | 0.7875    | 0.6891    | 
708     | 0.7877    | 0.6902    | 
709     | 0.7877    | 0.6902    | 
710     | 0.7882    | 0.6912    | 
711     | 0.7886    | 0.6926    | 
712     | 0.7885    | 0.6923    | 
713     | 0.7884    | 0.6925    | 
714     | 0.788     | 0.693     | 
715     | 0.7879    | 0.6925    | 
716     | 0.788     | 0.693     | 
717     | 0.7881    | 0.6936    | 
718     | 0.7889    | 0.6936    | 
719     | 0.789     | 0.6933    | 
720     | 0.789     | 0.6935    | 
721     | 0.7885    | 0.6923    | 
722     | 0.7886    | 0.6919    | 
723     | 0.789     | 0.6923    | 
724     | 0.7893    | 0.6934    | 
725     | 0.7906    | 0.6921    | 
726     | 0.7905    | 0.693     | 
727     | 0.7905    | 0.6937    | 
728     | 0.7899    | 0.6947    | 
729     | 0.7903    | 0.6934    | 
730     | 0.7903    | 0.6934    | 
731     | 0.7905    | 0.6934    | 
732     | 0.7906    | 0.6935    | 
733     | 0.7907    | 0.693     | 
734     | 0.7907    | 0.6927    | 
735     | 0.7917    | 0.6934    | 
736     | 0.7919    | 0.6932    | 
737     | 0.792     | 0.6938    | 
738     | 0.7923    | 0.6944    | 
739     | 0.7923    | 0.6947    | 
740     | 0.7926    | 0.6948    | 
741     | 0.7924    | 0.6954    | 
742     | 0.7922    | 0.6946    | 
743     | 0.7922    | 0.6946    | 
744     | 0.7922    | 0.6946    | 
745     | 0.7923    | 0.6946    | 
746     | 0.7925    | 0.6949    | 
747     | 0.7924    | 0.6941    | 
748     | 0.7929    | 0.6945    | 
749     | 0.7928    | 0.6945    | 
750     | 0.7925    | 0.6946    | 
751     | 0.7933    | 0.6948    | 
752     | 0.7934    | 0.6947    | 
753     | 0.7935    | 0.6947    | 
754     | 0.7934    | 0.6948    | 
755     | 0.7944    | 0.6948    | 
756     | 0.7953    | 0.6964    | 
757     | 0.7959    | 0.6956    | 
758     | 0.7952    | 0.6966    | 
759     | 0.7958    | 0.6966    | 
760     | 0.7958    | 0.6959    | 
761     | 0.7957    | 0.696     | 
762     | 0.7961    | 0.6967    | 
763     | 0.7959    | 0.6959    | 
764     | 0.7961    | 0.696     | 
765     | 0.7965    | 0.6969    | 
766     | 0.7961    | 0.6976    | 
767     | 0.7967    | 0.6976    | 
768     | 0.7972    | 0.6978    | 
769     | 0.7973    | 0.6975    | 
770     | 0.7972    | 0.6976    | 
771     | 0.7977    | 0.6965    | 
772     | 0.7982    | 0.6969    | 
773     | 0.7983    | 0.6966    | 
774     | 0.799     | 0.697     | 
775     | 0.7987    | 0.6976    | 
776     | 0.7985    | 0.6976    | 
777     | 0.7984    | 0.6976    | 
778     | 0.7988    | 0.6982    | 
779     | 0.7991    | 0.6981    | 
780     | 0.7994    | 0.6981    | 
781     | 0.7992    | 0.6979    | 
782     | 0.8003    | 0.6987    | 
783     | 0.8001    | 0.6982    | 
784     | 0.8002    | 0.6977    | 
785     | 0.8002    | 0.6975    | 
786     | 0.7999    | 0.6977    | 
787     | 0.8       | 0.6977    | 
788     | 0.8       | 0.6977    | 
789     | 0.8003    | 0.6977    | 
790     | 0.8005    | 0.6982    | 
791     | 0.8008    | 0.6983    | 
792     | 0.8016    | 0.6984    | 
793     | 0.802     | 0.6988    | 
794     | 0.8018    | 0.6989    | 
795     | 0.802     | 0.6987    | 
796     | 0.8021    | 0.6992    | 
797     | 0.8022    | 0.6992    | 
798     | 0.8024    | 0.6994    | 
799     | 0.8022    | 0.6995    | 
800     | 0.8024    | 0.6989    | 
801     | 0.8022    | 0.6988    | 
802     | 0.8022    | 0.6996    | 
803     | 0.8018    | 0.6996    | 
804     | 0.8016    | 0.6992    | 
805     | 0.8021    | 0.6988    | 
806     | 0.8024    | 0.7002    | 
807     | 0.8023    | 0.7003    | 
808     | 0.8023    | 0.6998    | 
809     | 0.8023    | 0.6998    | 
810     | 0.8024    | 0.7002    | 
811     | 0.8023    | 0.7001    | 
812     | 0.8023    | 0.7002    | 
813     | 0.8028    | 0.7       | 
814     | 0.8025    | 0.6998    | 
815     | 0.8026    | 0.699     | 
816     | 0.8027    | 0.6993    | 
817     | 0.8027    | 0.6993    | 
818     | 0.8027    | 0.7004    | 
819     | 0.8027    | 0.7012    | 
820     | 0.8024    | 0.7014    | 
821     | 0.8026    | 0.7015    | 
822     | 0.8025    | 0.7015    | 
823     | 0.8023    | 0.7024    | 
824     | 0.8029    | 0.701     | 
825     | 0.8029    | 0.7009    | 
826     | 0.8036    | 0.7009    | 
827     | 0.8037    | 0.7012    | 
828     | 0.8038    | 0.7014    | 
829     | 0.8039    | 0.7029    | 
830     | 0.8042    | 0.7013    | 
831     | 0.8043    | 0.7027    | 
832     | 0.8043    | 0.7012    | 
833     | 0.8045    | 0.7025    | 
834     | 0.8045    | 0.7026    | 
835     | 0.8051    | 0.7026    | 
836     | 0.8054    | 0.7032    | 
837     | 0.8052    | 0.7032    | 
838     | 0.8052    | 0.7033    | 
839     | 0.8052    | 0.7036    | 
840     | 0.8054    | 0.7034    | 
841     | 0.8054    | 0.7027    | 
842     | 0.8054    | 0.7029    | 
843     | 0.8052    | 0.7033    | 
844     | 0.8052    | 0.7032    | 
845     | 0.8054    | 0.7035    | 
846     | 0.8054    | 0.7035    | 
847     | 0.8056    | 0.7035    | 
848     | 0.805     | 0.7039    | 
849     | 0.8051    | 0.7039    | 
850     | 0.8054    | 0.7038    | 
851     | 0.8049    | 0.7052    | 
852     | 0.8054    | 0.7051    | 
853     | 0.8054    | 0.7055    | 
854     | 0.8055    | 0.7056    | 
855     | 0.8057    | 0.7056    | 
856     | 0.8053    | 0.7053    | 
857     | 0.8051    | 0.7053    | 
858     | 0.8059    | 0.7059    | 
859     | 0.8062    | 0.7056    | 
860     | 0.8061    | 0.7056    | 
861     | 0.8062    | 0.7043    | 
862     | 0.8062    | 0.704     | 
863     | 0.8064    | 0.7039    | 
864     | 0.8061    | 0.7039    | 
865     | 0.8061    | 0.704     | 
866     | 0.8065    | 0.704     | 
867     | 0.8065    | 0.7042    | 
868     | 0.8065    | 0.7041    | 
869     | 0.8065    | 0.7042    | 
870     | 0.8066    | 0.7042    | 
871     | 0.8063    | 0.7042    | 
872     | 0.806     | 0.7042    | 
873     | 0.8062    | 0.7049    | 
874     | 0.8062    | 0.7049    | 
875     | 0.8063    | 0.7049    | 
876     | 0.8063    | 0.7049    | 
877     | 0.8064    | 0.7049    | 
878     | 0.8063    | 0.7047    | 
879     | 0.8063    | 0.7049    | 
880     | 0.8064    | 0.7052    | 
881     | 0.8068    | 0.7042    | 
882     | 0.807     | 0.7044    | 
883     | 0.8072    | 0.7043    | 
884     | 0.8072    | 0.7044    | 
885     | 0.8069    | 0.7049    | 
886     | 0.8066    | 0.7049    | 
887     | 0.8066    | 0.7049    | 
888     | 0.8066    | 0.7049    | 
889     | 0.8072    | 0.7048    | 
890     | 0.807     | 0.7048    | 
891     | 0.8071    | 0.7049    | 
892     | 0.8072    | 0.7049    | 
893     | 0.807     | 0.7048    | 
894     | 0.8073    | 0.7048    | 
895     | 0.8076    | 0.7034    | 
896     | 0.8082    | 0.7033    | 
897     | 0.8086    | 0.7041    | 
898     | 0.808     | 0.7043    | 
899     | 0.808     | 0.7027    | 
900     | 0.8082    | 0.7046    | 
901     | 0.8081    | 0.7038    | 
902     | 0.8088    | 0.704     | 
903     | 0.8087    | 0.704     | 
904     | 0.8086    | 0.704     | 
905     | 0.8082    | 0.704     | 
906     | 0.8086    | 0.7025    | 
907     | 0.8086    | 0.7029    | 
908     | 0.8085    | 0.7028    | 
909     | 0.8086    | 0.7029    | 
910     | 0.8087    | 0.7029    | 
911     | 0.8087    | 0.7044    | 
912     | 0.8088    | 0.7044    | 
913     | 0.8087    | 0.7044    | 
914     | 0.8085    | 0.7049    | 
915     | 0.8084    | 0.7049    | 
916     | 0.8089    | 0.7049    | 
917     | 0.8089    | 0.7062    | 
918     | 0.8087    | 0.7055    | 
919     | 0.8092    | 0.7055    | 
920     | 0.8092    | 0.7055    | 
921     | 0.8096    | 0.7045    | 
922     | 0.8099    | 0.7047    | 
923     | 0.81      | 0.7047    | 
924     | 0.8096    | 0.7051    | 
925     | 0.8097    | 0.705     | 
926     | 0.81      | 0.705     | 
927     | 0.8104    | 0.7044    | 
928     | 0.8104    | 0.7044    | 
929     | 0.8104    | 0.7043    | 
930     | 0.8104    | 0.7046    | 
931     | 0.8104    | 0.705     | 
932     | 0.8105    | 0.705     | 
933     | 0.8103    | 0.7048    | 
934     | 0.8105    | 0.7048    | 
935     | 0.8104    | 0.7048    | 
936     | 0.8105    | 0.7035    | 
937     | 0.8104    | 0.7035    | 
938     | 0.8104    | 0.703     | 
939     | 0.8102    | 0.7032    | 
940     | 0.811     | 0.7029    | 
941     | 0.8109    | 0.7029    | 
942     | 0.8112    | 0.7032    | 
943     | 0.811     | 0.7031    | 
944     | 0.811     | 0.7029    | 
945     | 0.811     | 0.703     | 
946     | 0.8111    | 0.7043    | 
947     | 0.8108    | 0.7044    | 
948     | 0.8111    | 0.7033    | 
949     | 0.8109    | 0.7028    | 
950     | 0.8113    | 0.7034    | 
951     | 0.8114    | 0.7033    | 
952     | 0.8113    | 0.7033    | 
953     | 0.8119    | 0.7033    | 
954     | 0.8119    | 0.7038    | 
955     | 0.8121    | 0.7036    | 
956     | 0.812     | 0.7037    | 
957     | 0.8121    | 0.7036    | 
958     | 0.8122    | 0.7036    | 
959     | 0.8122    | 0.7037    | 
960     | 0.8122    | 0.7029    | 
961     | 0.8122    | 0.703     | 
962     | 0.8122    | 0.703     | 
963     | 0.8129    | 0.703     | 
964     | 0.8128    | 0.7029    | 
965     | 0.8138    | 0.7031    | 
966     | 0.8136    | 0.7024    | 
967     | 0.8142    | 0.7038    | 
968     | 0.8139    | 0.704     | 
969     | 0.8147    | 0.7048    | 
970     | 0.8146    | 0.7049    | 
971     | 0.8146    | 0.7046    | 
972     | 0.8145    | 0.7027    | 
973     | 0.8148    | 0.7049    | 
974     | 0.8143    | 0.7061    | 
975     | 0.8149    | 0.7042    | 
976     | 0.8148    | 0.7036    | 
977     | 0.8151    | 0.7042    | 
978     | 0.8153    | 0.7036    | 
979     | 0.8154    | 0.7035    | 
980     | 0.8153    | 0.7041    | 
981     | 0.8157    | 0.7035    | 
982     | 0.8158    | 0.7029    | 
983     | 0.8161    | 0.7031    | 
984     | 0.816     | 0.7031    | 
985     | 0.8157    | 0.7043    | 
986     | 0.816     | 0.7044    | 
987     | 0.8156    | 0.7051    | 
988     | 0.8164    | 0.7051    | 
989     | 0.8163    | 0.7052    | 
990     | 0.8162    | 0.7052    | 
991     | 0.8168    | 0.7041    | 
992     | 0.8177    | 0.7057    | 
993     | 0.8176    | 0.706     | 
994     | 0.8181    | 0.7065    | 
995     | 0.8178    | 0.7071    | 
996     | 0.8179    | 0.7071    | 
997     | 0.8179    | 0.7071    | 
998     | 0.818     | 0.7064    | 
999     | 0.8181    | 0.7068    | 
1000    | 0.8189    | 0.7067    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.8178
NDCG@10 on validation data: 0.7071
---------------------------------
NDCG@10 on test data: 0.7397

Model saved to: ../model/experiment/model_pos.txt
