java -jar RankLib-2.14.jar -train ../data/experiment/ans_before_after_train.txt -test ../data/experiment/ans_before_after_test.txt -validate ../data/experiment/ans_before_after_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_ans_before_after.txt

Discard orig. features
Training data:	../data/experiment/ans_before_after_train.txt
Test data:	../data/experiment/ans_before_after_test.txt
Validation data:	../data/experiment/ans_before_after_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_ans_before_after.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/ans_before_after_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/ans_before_after_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/ans_before_after_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
524     | 0.9539    | 0.9266    | 
525     | 0.9539    | 0.9266    | 
526     | 0.9539    | 0.9266    | 
527     | 0.9539    | 0.9266    | 
528     | 0.9539    | 0.9266    | 
529     | 0.9539    | 0.9266    | 
530     | 0.9539    | 0.9266    | 
531     | 0.9539    | 0.9266    | 
532     | 0.9539    | 0.9266    | 
533     | 0.9539    | 0.9266    | 
534     | 0.9539    | 0.9266    | 
535     | 0.9539    | 0.9266    | 
536     | 0.9539    | 0.9266    | 
537     | 0.9539    | 0.9266    | 
538     | 0.9539    | 0.9266    | 
539     | 0.9539    | 0.9266    | 
540     | 0.9539    | 0.9266    | 
541     | 0.9539    | 0.9266    | 
542     | 0.9539    | 0.9267    | 
543     | 0.9539    | 0.9267    | 
544     | 0.9539    | 0.9267    | 
545     | 0.9539    | 0.9267    | 
546     | 0.9539    | 0.9267    | 
547     | 0.9539    | 0.9266    | 
548     | 0.9539    | 0.9266    | 
549     | 0.9539    | 0.9266    | 
550     | 0.9539    | 0.9266    | 
551     | 0.9539    | 0.9266    | 
552     | 0.9539    | 0.9266    | 
553     | 0.9539    | 0.9266    | 
554     | 0.9539    | 0.9267    | 
555     | 0.9539    | 0.9266    | 
556     | 0.9539    | 0.9266    | 
557     | 0.9539    | 0.9266    | 
558     | 0.9539    | 0.9266    | 
559     | 0.9539    | 0.9266    | 
560     | 0.9539    | 0.9266    | 
561     | 0.9539    | 0.9266    | 
562     | 0.9539    | 0.9266    | 
563     | 0.9539    | 0.9266    | 
564     | 0.9539    | 0.9266    | 
565     | 0.9539    | 0.9266    | 
566     | 0.9539    | 0.9266    | 
567     | 0.9539    | 0.9266    | 
568     | 0.9539    | 0.9266    | 
569     | 0.9539    | 0.9266    | 
570     | 0.9539    | 0.9266    | 
571     | 0.9539    | 0.9266    | 
572     | 0.9539    | 0.9266    | 
573     | 0.9539    | 0.9266    | 
574     | 0.9539    | 0.9266    | 
575     | 0.9539    | 0.9266    | 
576     | 0.9539    | 0.9266    | 
577     | 0.9539    | 0.9266    | 
578     | 0.9539    | 0.9266    | 
579     | 0.9539    | 0.9266    | 
580     | 0.9539    | 0.9266    | 
581     | 0.9539    | 0.9266    | 
582     | 0.9539    | 0.9266    | 
583     | 0.9539    | 0.9266    | 
584     | 0.9539    | 0.9266    | 
585     | 0.9539    | 0.9266    | 
586     | 0.9539    | 0.9266    | 
587     | 0.9539    | 0.9266    | 
588     | 0.9539    | 0.9266    | 
589     | 0.9539    | 0.9266    | 
590     | 0.9539    | 0.9266    | 
591     | 0.9539    | 0.9266    | 
592     | 0.9539    | 0.9266    | 
593     | 0.9539    | 0.9266    | 
594     | 0.9539    | 0.9266    | 
595     | 0.9539    | 0.9266    | 
596     | 0.9539    | 0.9266    | 
597     | 0.9539    | 0.9266    | 
598     | 0.9539    | 0.9266    | 
599     | 0.9539    | 0.9264    | 
600     | 0.9539    | 0.9266    | 
601     | 0.9539    | 0.9266    | 
602     | 0.9539    | 0.9266    | 
603     | 0.9539    | 0.9264    | 
604     | 0.9539    | 0.9264    | 
605     | 0.9539    | 0.9264    | 
606     | 0.9539    | 0.9264    | 
607     | 0.9539    | 0.9264    | 
