java -jar RankLib-2.14.jar -train ../data/experiment/unigram_pos_train.txt -test ../data/experiment/unigram_pos_test.txt -validate ../data/experiment/unigram_pos_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_unigram_pos.txt

Discard orig. features
Training data:	../data/experiment/unigram_pos_train.txt
Test data:	../data/experiment/unigram_pos_test.txt
Validation data:	../data/experiment/unigram_pos_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_unigram_pos.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/unigram_pos_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/unigram_pos_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/unigram_pos_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
578     | 0.7103    | 0.6244    | 
579     | 0.7103    | 0.6242    | 
580     | 0.7104    | 0.6244    | 
581     | 0.7104    | 0.6241    | 
582     | 0.7106    | 0.6241    | 
583     | 0.7108    | 0.6241    | 
584     | 0.7111    | 0.6241    | 
585     | 0.7114    | 0.6258    | 
586     | 0.7116    | 0.6254    | 
587     | 0.7111    | 0.6253    | 
588     | 0.7112    | 0.6253    | 
589     | 0.7115    | 0.6244    | 
590     | 0.7116    | 0.6254    | 
591     | 0.7124    | 0.6267    | 
592     | 0.7122    | 0.6264    | 
593     | 0.7127    | 0.6274    | 
594     | 0.7129    | 0.628     | 
595     | 0.712     | 0.627     | 
596     | 0.7123    | 0.6275    | 
597     | 0.7124    | 0.6275    | 
598     | 0.7125    | 0.627     | 
599     | 0.7128    | 0.6271    | 
600     | 0.7122    | 0.6267    | 
601     | 0.7129    | 0.6277    | 
602     | 0.7127    | 0.6257    | 
603     | 0.7131    | 0.6268    | 
604     | 0.7129    | 0.6278    | 
605     | 0.713     | 0.6256    | 
606     | 0.7123    | 0.6272    | 
607     | 0.7128    | 0.6266    | 
608     | 0.7135    | 0.6266    | 
609     | 0.7138    | 0.6267    | 
610     | 0.7146    | 0.6265    | 
611     | 0.7158    | 0.6266    | 
612     | 0.7155    | 0.6266    | 
613     | 0.715     | 0.6265    | 
614     | 0.7156    | 0.6267    | 
615     | 0.715     | 0.6267    | 
616     | 0.7152    | 0.6268    | 
617     | 0.7151    | 0.6268    | 
618     | 0.7152    | 0.6268    | 
619     | 0.7159    | 0.6268    | 
620     | 0.716     | 0.6259    | 
621     | 0.7152    | 0.6246    | 
622     | 0.715     | 0.6252    | 
623     | 0.7156    | 0.6253    | 
624     | 0.7155    | 0.6253    | 
625     | 0.7155    | 0.6255    | 
626     | 0.7161    | 0.6258    | 
627     | 0.7166    | 0.6273    | 
628     | 0.7166    | 0.6276    | 
629     | 0.7168    | 0.6291    | 
630     | 0.7166    | 0.6264    | 
631     | 0.7166    | 0.6251    | 
632     | 0.7161    | 0.6251    | 
633     | 0.7163    | 0.6266    | 
634     | 0.7163    | 0.6248    | 
635     | 0.7159    | 0.625     | 
636     | 0.717     | 0.6251    | 
637     | 0.7169    | 0.6242    | 
638     | 0.7171    | 0.6255    | 
639     | 0.7168    | 0.6245    | 
640     | 0.7169    | 0.6245    | 
641     | 0.718     | 0.625     | 
642     | 0.7173    | 0.6246    | 
643     | 0.7178    | 0.6247    | 
644     | 0.7173    | 0.6246    | 
645     | 0.717     | 0.6249    | 
646     | 0.7173    | 0.6268    | 
647     | 0.7176    | 0.6279    | 
648     | 0.7177    | 0.6281    | 
649     | 0.7177    | 0.6281    | 
650     | 0.7175    | 0.6279    | 
651     | 0.7181    | 0.6276    | 
652     | 0.7183    | 0.6278    | 
653     | 0.719     | 0.6279    | 
654     | 0.7192    | 0.6275    | 
655     | 0.7195    | 0.6278    | 
656     | 0.7189    | 0.6278    | 
657     | 0.7187    | 0.628     | 
658     | 0.7186    | 0.627     | 
659     | 0.7188    | 0.6291    | 
660     | 0.7189    | 0.6297    | 
661     | 0.7187    | 0.6292    | 
662     | 0.7187    | 0.6284    | 
663     | 0.7186    | 0.6282    | 
664     | 0.7189    | 0.6284    | 
665     | 0.7192    | 0.63      | 
666     | 0.7189    | 0.63      | 
667     | 0.719     | 0.6306    | 
668     | 0.719     | 0.6311    | 
669     | 0.7194    | 0.6311    | 
670     | 0.7192    | 0.6305    | 
671     | 0.7195    | 0.6311    | 
672     | 0.7194    | 0.6309    | 
673     | 0.72      | 0.6306    | 
674     | 0.7203    | 0.6306    | 
675     | 0.7194    | 0.6306    | 
676     | 0.7191    | 0.6303    | 
677     | 0.72      | 0.6303    | 
678     | 0.7194    | 0.6309    | 
679     | 0.7197    | 0.6309    | 
680     | 0.7193    | 0.6291    | 
681     | 0.7201    | 0.629     | 
682     | 0.721     | 0.6287    | 
683     | 0.7212    | 0.6291    | 
684     | 0.7215    | 0.629     | 
685     | 0.7216    | 0.6298    | 
686     | 0.7216    | 0.6296    | 
687     | 0.7216    | 0.6296    | 
688     | 0.7216    | 0.6299    | 
689     | 0.7225    | 0.6297    | 
690     | 0.7229    | 0.6296    | 
691     | 0.722     | 0.6294    | 
692     | 0.723     | 0.6304    | 
693     | 0.7229    | 0.6301    | 
694     | 0.7228    | 0.6308    | 
695     | 0.723     | 0.6293    | 
696     | 0.7235    | 0.6298    | 
697     | 0.7238    | 0.6298    | 
698     | 0.7237    | 0.6295    | 
699     | 0.724     | 0.6293    | 
700     | 0.724     | 0.6299    | 
701     | 0.7239    | 0.6303    | 
702     | 0.7243    | 0.6295    | 
703     | 0.7237    | 0.6313    | 
704     | 0.7243    | 0.6309    | 
705     | 0.7247    | 0.6309    | 
706     | 0.7246    | 0.6306    | 
707     | 0.725     | 0.6307    | 
708     | 0.7254    | 0.6298    | 
709     | 0.7259    | 0.6309    | 
710     | 0.7264    | 0.6309    | 
711     | 0.7259    | 0.6313    | 
712     | 0.7259    | 0.6309    | 
713     | 0.7269    | 0.6308    | 
714     | 0.7269    | 0.6307    | 
715     | 0.7274    | 0.6306    | 
716     | 0.7271    | 0.6308    | 
717     | 0.7268    | 0.6305    | 
718     | 0.727     | 0.6299    | 
719     | 0.7271    | 0.6279    | 
720     | 0.7279    | 0.6281    | 
721     | 0.7278    | 0.6285    | 
722     | 0.7276    | 0.6285    | 
723     | 0.7276    | 0.6297    | 
724     | 0.7286    | 0.6317    | 
725     | 0.7288    | 0.6316    | 
726     | 0.7286    | 0.6316    | 
727     | 0.7285    | 0.6316    | 
728     | 0.7284    | 0.6295    | 
729     | 0.7288    | 0.6298    | 
730     | 0.7287    | 0.6297    | 
731     | 0.7296    | 0.6289    | 
732     | 0.7297    | 0.6293    | 
733     | 0.7296    | 0.6296    | 
734     | 0.7297    | 0.6308    | 
735     | 0.7298    | 0.6294    | 
736     | 0.7299    | 0.6292    | 
737     | 0.7323    | 0.6306    | 
738     | 0.7317    | 0.6286    | 
739     | 0.7313    | 0.629     | 
740     | 0.7322    | 0.6284    | 
741     | 0.7323    | 0.6284    | 
742     | 0.7329    | 0.6285    | 
743     | 0.733     | 0.6284    | 
744     | 0.7326    | 0.6292    | 
745     | 0.7329    | 0.6298    | 
746     | 0.7326    | 0.6294    | 
747     | 0.733     | 0.6295    | 
748     | 0.733     | 0.63      | 
749     | 0.7341    | 0.6301    | 
750     | 0.7336    | 0.6309    | 
751     | 0.7337    | 0.6309    | 
752     | 0.7337    | 0.6306    | 
753     | 0.7338    | 0.6306    | 
754     | 0.7336    | 0.6313    | 
755     | 0.7337    | 0.6313    | 
756     | 0.734     | 0.6308    | 
757     | 0.7345    | 0.6307    | 
758     | 0.7343    | 0.6303    | 
759     | 0.7332    | 0.6309    | 
760     | 0.7343    | 0.631     | 
761     | 0.7344    | 0.6319    | 
762     | 0.7347    | 0.6315    | 
763     | 0.7352    | 0.632     | 
764     | 0.734     | 0.6315    | 
765     | 0.7343    | 0.6321    | 
766     | 0.7341    | 0.6313    | 
767     | 0.7347    | 0.6334    | 
768     | 0.7351    | 0.6325    | 
769     | 0.7352    | 0.6325    | 
770     | 0.7353    | 0.6324    | 
771     | 0.7351    | 0.6329    | 
772     | 0.735     | 0.633     | 
773     | 0.736     | 0.6323    | 
774     | 0.7359    | 0.6331    | 
775     | 0.7369    | 0.6331    | 
776     | 0.7361    | 0.6345    | 
777     | 0.7364    | 0.6341    | 
778     | 0.7363    | 0.6342    | 
779     | 0.736     | 0.636     | 
780     | 0.7365    | 0.6352    | 
781     | 0.7365    | 0.6352    | 
782     | 0.7356    | 0.6354    | 
783     | 0.7357    | 0.6362    | 
784     | 0.7361    | 0.6361    | 
785     | 0.7361    | 0.6361    | 
786     | 0.7363    | 0.6361    | 
787     | 0.7343    | 0.636     | 
788     | 0.7351    | 0.636     | 
789     | 0.7351    | 0.6359    | 
790     | 0.7353    | 0.6364    | 
791     | 0.7363    | 0.6371    | 
792     | 0.7368    | 0.637     | 
793     | 0.7367    | 0.6371    | 
794     | 0.7368    | 0.6349    | 
795     | 0.7366    | 0.6361    | 
796     | 0.7368    | 0.6366    | 
797     | 0.7375    | 0.6374    | 
798     | 0.7383    | 0.6373    | 
799     | 0.7381    | 0.6372    | 
800     | 0.7384    | 0.6366    | 
801     | 0.7387    | 0.637     | 
802     | 0.7383    | 0.637     | 
803     | 0.7378    | 0.6371    | 
804     | 0.7379    | 0.6367    | 
805     | 0.7379    | 0.6359    | 
806     | 0.7383    | 0.6358    | 
807     | 0.7383    | 0.635     | 
808     | 0.7377    | 0.635     | 
809     | 0.7377    | 0.6334    | 
810     | 0.7378    | 0.6336    | 
811     | 0.7373    | 0.6348    | 
812     | 0.7379    | 0.6346    | 
813     | 0.7381    | 0.6352    | 
814     | 0.7381    | 0.634     | 
815     | 0.7384    | 0.6349    | 
816     | 0.7381    | 0.6349    | 
817     | 0.7382    | 0.635     | 
818     | 0.7383    | 0.6359    | 
819     | 0.7383    | 0.6364    | 
820     | 0.7389    | 0.6385    | 
821     | 0.7389    | 0.6367    | 
822     | 0.7386    | 0.6369    | 
823     | 0.7385    | 0.6361    | 
824     | 0.7393    | 0.6356    | 
825     | 0.7392    | 0.6365    | 
826     | 0.739     | 0.6353    | 
827     | 0.7393    | 0.6369    | 
828     | 0.7401    | 0.6352    | 
829     | 0.7403    | 0.6342    | 
830     | 0.7413    | 0.6343    | 
831     | 0.7416    | 0.6343    | 
832     | 0.7423    | 0.6349    | 
833     | 0.7427    | 0.6361    | 
834     | 0.7432    | 0.6361    | 
835     | 0.7434    | 0.6365    | 
836     | 0.7429    | 0.6369    | 
837     | 0.743     | 0.6369    | 
838     | 0.7431    | 0.6369    | 
839     | 0.7436    | 0.6362    | 
840     | 0.7438    | 0.6362    | 
841     | 0.7438    | 0.6367    | 
842     | 0.7444    | 0.6364    | 
843     | 0.7444    | 0.6364    | 
844     | 0.7444    | 0.6354    | 
845     | 0.744     | 0.6343    | 
846     | 0.744     | 0.6351    | 
847     | 0.7438    | 0.6349    | 
848     | 0.7438    | 0.6349    | 
849     | 0.7437    | 0.6346    | 
850     | 0.7439    | 0.6346    | 
851     | 0.7442    | 0.6352    | 
852     | 0.7443    | 0.6352    | 
853     | 0.7445    | 0.6343    | 
854     | 0.7442    | 0.6348    | 
855     | 0.7446    | 0.6347    | 
856     | 0.7439    | 0.6353    | 
857     | 0.7445    | 0.6347    | 
858     | 0.7442    | 0.6347    | 
859     | 0.7443    | 0.636     | 
860     | 0.7446    | 0.6363    | 
861     | 0.7458    | 0.6367    | 
862     | 0.7458    | 0.6355    | 
863     | 0.7462    | 0.6343    | 
864     | 0.7464    | 0.6337    | 
865     | 0.7459    | 0.6335    | 
866     | 0.746     | 0.6326    | 
867     | 0.7461    | 0.634     | 
868     | 0.747     | 0.6342    | 
869     | 0.7475    | 0.633     | 
870     | 0.7474    | 0.6329    | 
871     | 0.7474    | 0.6345    | 
872     | 0.7479    | 0.6341    | 
873     | 0.7478    | 0.6347    | 
874     | 0.7478    | 0.6348    | 
875     | 0.7478    | 0.6348    | 
876     | 0.7479    | 0.6354    | 
877     | 0.7477    | 0.6355    | 
878     | 0.7475    | 0.6368    | 
879     | 0.7477    | 0.6358    | 
880     | 0.7476    | 0.6329    | 
881     | 0.7476    | 0.6317    | 
882     | 0.7476    | 0.6319    | 
883     | 0.7478    | 0.632     | 
884     | 0.7478    | 0.6321    | 
885     | 0.7476    | 0.6313    | 
886     | 0.7479    | 0.6314    | 
887     | 0.7476    | 0.6321    | 
888     | 0.7473    | 0.6319    | 
889     | 0.7482    | 0.6321    | 
890     | 0.7481    | 0.6321    | 
891     | 0.7488    | 0.6328    | 
892     | 0.7489    | 0.6337    | 
893     | 0.7493    | 0.6348    | 
894     | 0.7489    | 0.6348    | 
895     | 0.7494    | 0.6354    | 
896     | 0.7494    | 0.6351    | 
897     | 0.7494    | 0.6349    | 
898     | 0.7492    | 0.634     | 
899     | 0.7487    | 0.6342    | 
900     | 0.7486    | 0.6342    | 
901     | 0.7488    | 0.6331    | 
902     | 0.7489    | 0.6351    | 
903     | 0.749     | 0.6352    | 
904     | 0.749     | 0.6352    | 
905     | 0.7497    | 0.6334    | 
906     | 0.7501    | 0.6348    | 
907     | 0.75      | 0.6372    | 
908     | 0.7499    | 0.6373    | 
909     | 0.75      | 0.6369    | 
910     | 0.75      | 0.6358    | 
911     | 0.7501    | 0.6349    | 
912     | 0.7501    | 0.6347    | 
913     | 0.7504    | 0.6348    | 
914     | 0.7504    | 0.6357    | 
915     | 0.7509    | 0.6358    | 
916     | 0.7519    | 0.6354    | 
917     | 0.7523    | 0.6349    | 
918     | 0.752     | 0.6364    | 
919     | 0.7515    | 0.6377    | 
920     | 0.7516    | 0.6389    | 
921     | 0.7515    | 0.6388    | 
922     | 0.7512    | 0.6379    | 
923     | 0.7516    | 0.6383    | 
924     | 0.7516    | 0.6384    | 
925     | 0.7518    | 0.6367    | 
926     | 0.7515    | 0.6364    | 
927     | 0.7516    | 0.6371    | 
928     | 0.7521    | 0.6366    | 
929     | 0.7517    | 0.6356    | 
930     | 0.7516    | 0.6358    | 
931     | 0.7516    | 0.6371    | 
932     | 0.7517    | 0.6366    | 
933     | 0.7512    | 0.638     | 
934     | 0.7512    | 0.638     | 
935     | 0.7512    | 0.6369    | 
936     | 0.7514    | 0.6371    | 
937     | 0.7521    | 0.6369    | 
938     | 0.7522    | 0.6367    | 
939     | 0.7516    | 0.6379    | 
940     | 0.7522    | 0.6377    | 
941     | 0.7519    | 0.6377    | 
942     | 0.7521    | 0.6369    | 
943     | 0.7517    | 0.6362    | 
944     | 0.7521    | 0.6353    | 
945     | 0.7521    | 0.6352    | 
946     | 0.752     | 0.6355    | 
947     | 0.752     | 0.6366    | 
948     | 0.7521    | 0.6375    | 
949     | 0.752     | 0.6373    | 
950     | 0.7521    | 0.6384    | 
951     | 0.7524    | 0.6371    | 
952     | 0.7524    | 0.6368    | 
953     | 0.7524    | 0.6374    | 
954     | 0.7524    | 0.6372    | 
955     | 0.7525    | 0.6372    | 
956     | 0.7525    | 0.6367    | 
957     | 0.7525    | 0.6348    | 
958     | 0.7527    | 0.6337    | 
959     | 0.7527    | 0.6308    | 
960     | 0.7527    | 0.6315    | 
961     | 0.7532    | 0.6311    | 
962     | 0.7533    | 0.6311    | 
963     | 0.7536    | 0.6323    | 
964     | 0.754     | 0.6322    | 
965     | 0.7537    | 0.6326    | 
966     | 0.7536    | 0.6324    | 
967     | 0.7536    | 0.6318    | 
968     | 0.7536    | 0.6333    | 
969     | 0.7538    | 0.6334    | 
970     | 0.7542    | 0.6324    | 
971     | 0.754     | 0.6338    | 
972     | 0.7551    | 0.6346    | 
973     | 0.7549    | 0.6334    | 
974     | 0.7543    | 0.6327    | 
975     | 0.7543    | 0.6324    | 
976     | 0.7543    | 0.6324    | 
977     | 0.7544    | 0.6335    | 
978     | 0.7538    | 0.6336    | 
979     | 0.754     | 0.6329    | 
980     | 0.7537    | 0.6339    | 
981     | 0.7537    | 0.634     | 
982     | 0.7544    | 0.6327    | 
983     | 0.7547    | 0.632     | 
984     | 0.7547    | 0.6324    | 
985     | 0.7546    | 0.632     | 
986     | 0.7549    | 0.6325    | 
987     | 0.7549    | 0.6338    | 
988     | 0.7539    | 0.634     | 
989     | 0.7544    | 0.6337    | 
990     | 0.7547    | 0.634     | 
991     | 0.7548    | 0.6339    | 
992     | 0.7547    | 0.6339    | 
993     | 0.7548    | 0.6327    | 
994     | 0.7547    | 0.6338    | 
995     | 0.7545    | 0.6332    | 
996     | 0.7545    | 0.633     | 
997     | 0.7545    | 0.6329    | 
998     | 0.7553    | 0.6339    | 
999     | 0.7555    | 0.6327    | 
1000    | 0.7554    | 0.634     | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.7516
NDCG@10 on validation data: 0.6389
---------------------------------
NDCG@10 on test data: 0.6617

Model saved to: ../model/experiment/model_unigram_pos.txt
