java -jar RankLib-2.14.jar -train ../data/experiment/ss_before_after_train.txt -test ../data/experiment/ss_before_after_test.txt -validate ../data/experiment/ss_before_after_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_ss_before_after.txt


Discard orig. features
Training data:	../data/experiment/ss_before_after_train.txt
Test data:	../data/experiment/ss_before_after_test.txt
Validation data:	../data/experiment/ss_before_after_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_ss_before_after.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/ss_before_after_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/ss_before_after_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/ss_before_after_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
612     | 0.8484    | 0.7487    | 
613     | 0.8492    | 0.749     | 
614     | 0.8494    | 0.7477    | 
615     | 0.8493    | 0.7482    | 
616     | 0.8496    | 0.7472    | 
617     | 0.8497    | 0.7474    | 
618     | 0.8497    | 0.7474    | 
619     | 0.8495    | 0.7472    | 
620     | 0.8493    | 0.7475    | 
621     | 0.8495    | 0.7472    | 
622     | 0.8498    | 0.748     | 
623     | 0.8498    | 0.7495    | 
624     | 0.8497    | 0.7498    | 
625     | 0.8499    | 0.7497    | 
626     | 0.85      | 0.7516    | 
627     | 0.8499    | 0.7515    | 
628     | 0.8496    | 0.7514    | 
629     | 0.8494    | 0.7515    | 
630     | 0.8498    | 0.7514    | 
631     | 0.8503    | 0.7518    | 
632     | 0.8502    | 0.7514    | 
633     | 0.8502    | 0.7513    | 
634     | 0.8501    | 0.7524    | 
635     | 0.85      | 0.7523    | 
636     | 0.8503    | 0.7519    | 
637     | 0.8504    | 0.7531    | 
638     | 0.8504    | 0.7532    | 
639     | 0.8508    | 0.7545    | 
640     | 0.8515    | 0.7547    | 
641     | 0.8525    | 0.7548    | 
642     | 0.8523    | 0.7526    | 
643     | 0.8522    | 0.7528    | 
644     | 0.852     | 0.7526    | 
645     | 0.8525    | 0.7523    | 
646     | 0.8527    | 0.7536    | 
647     | 0.8529    | 0.7537    | 
648     | 0.8529    | 0.7554    | 
649     | 0.8526    | 0.7578    | 
650     | 0.8529    | 0.758     | 
651     | 0.8533    | 0.7586    | 
652     | 0.8535    | 0.7586    | 
653     | 0.8537    | 0.7576    | 
654     | 0.8535    | 0.7575    | 
655     | 0.8547    | 0.759     | 
656     | 0.8542    | 0.759     | 
657     | 0.8543    | 0.759     | 
658     | 0.8548    | 0.7585    | 
659     | 0.855     | 0.7584    | 
660     | 0.8546    | 0.7576    | 
661     | 0.8551    | 0.7578    | 
662     | 0.8551    | 0.7574    | 
663     | 0.8552    | 0.7577    | 
664     | 0.8552    | 0.7578    | 
665     | 0.8549    | 0.7583    | 
666     | 0.8547    | 0.758     | 
667     | 0.8545    | 0.7576    | 
668     | 0.8548    | 0.7584    | 
669     | 0.8553    | 0.7582    | 
670     | 0.8554    | 0.7568    | 
671     | 0.8551    | 0.7571    | 
672     | 0.855     | 0.7569    | 
673     | 0.8549    | 0.7566    | 
674     | 0.8551    | 0.7567    | 
675     | 0.8551    | 0.7571    | 
676     | 0.8556    | 0.7566    | 
677     | 0.8556    | 0.7571    | 
678     | 0.8559    | 0.7567    | 
679     | 0.8561    | 0.7592    | 
680     | 0.8561    | 0.7592    | 
681     | 0.8566    | 0.7596    | 
682     | 0.8564    | 0.7593    | 
683     | 0.8564    | 0.7596    | 
684     | 0.8562    | 0.7597    | 
685     | 0.8568    | 0.7591    | 
686     | 0.8566    | 0.7594    | 
687     | 0.8569    | 0.759     | 
688     | 0.857     | 0.759     | 
689     | 0.8569    | 0.7588    | 
690     | 0.857     | 0.7586    | 
691     | 0.857     | 0.7588    | 
692     | 0.8571    | 0.7585    | 
693     | 0.8571    | 0.7592    | 
694     | 0.8572    | 0.7591    | 
695     | 0.8569    | 0.7589    | 
696     | 0.8568    | 0.7598    | 
697     | 0.8568    | 0.7599    | 
698     | 0.8568    | 0.7587    | 
699     | 0.8568    | 0.7604    | 
700     | 0.8572    | 0.7605    | 
701     | 0.8577    | 0.7611    | 
702     | 0.8581    | 0.7611    | 
703     | 0.8577    | 0.7612    | 
704     | 0.8575    | 0.7606    | 
705     | 0.8579    | 0.7604    | 
706     | 0.8581    | 0.7612    | 
707     | 0.8576    | 0.7609    | 
708     | 0.8575    | 0.7608    | 
709     | 0.8578    | 0.7607    | 
710     | 0.8581    | 0.7619    | 
711     | 0.8577    | 0.7608    | 
712     | 0.8579    | 0.7613    | 
713     | 0.858     | 0.7612    | 
714     | 0.8585    | 0.7612    | 
715     | 0.8584    | 0.7616    | 
716     | 0.8586    | 0.7618    | 
717     | 0.8586    | 0.7619    | 
718     | 0.8586    | 0.7618    | 
719     | 0.8586    | 0.7624    | 
720     | 0.8584    | 0.7625    | 
721     | 0.8585    | 0.7618    | 
722     | 0.8591    | 0.7623    | 
723     | 0.8593    | 0.7634    | 
724     | 0.8597    | 0.7628    | 
725     | 0.8597    | 0.7623    | 
726     | 0.8598    | 0.7621    | 
727     | 0.86      | 0.7615    | 
728     | 0.86      | 0.7622    | 
729     | 0.86      | 0.762     | 
730     | 0.8604    | 0.7617    | 
731     | 0.8603    | 0.7622    | 
732     | 0.8606    | 0.7626    | 
733     | 0.861     | 0.7635    | 
734     | 0.8609    | 0.7629    | 
735     | 0.8608    | 0.7608    | 
736     | 0.861     | 0.7603    | 
737     | 0.8611    | 0.7598    | 
738     | 0.8614    | 0.7597    | 
739     | 0.8615    | 0.7602    | 
740     | 0.8615    | 0.7608    | 
741     | 0.8614    | 0.7612    | 
742     | 0.8616    | 0.76      | 
743     | 0.8616    | 0.7592    | 
744     | 0.8623    | 0.7604    | 
745     | 0.8624    | 0.7602    | 
746     | 0.8624    | 0.7602    | 
747     | 0.863     | 0.7615    | 
748     | 0.8629    | 0.7603    | 
749     | 0.8631    | 0.7613    | 
750     | 0.8625    | 0.7616    | 
751     | 0.8625    | 0.7616    | 
752     | 0.8625    | 0.7612    | 
753     | 0.8631    | 0.7618    | 
754     | 0.8631    | 0.7614    | 
755     | 0.8632    | 0.761     | 
756     | 0.8632    | 0.7612    | 
757     | 0.864     | 0.7621    | 
758     | 0.8637    | 0.7624    | 
759     | 0.8637    | 0.7625    | 
760     | 0.8644    | 0.7628    | 
761     | 0.8653    | 0.7638    | 
762     | 0.8646    | 0.7633    | 
763     | 0.865     | 0.7645    | 
764     | 0.865     | 0.765     | 
765     | 0.865     | 0.7645    | 
766     | 0.865     | 0.7647    | 
767     | 0.8656    | 0.7665    | 
768     | 0.8656    | 0.7658    | 
769     | 0.8655    | 0.7656    | 
770     | 0.8658    | 0.7652    | 
771     | 0.8658    | 0.7653    | 
772     | 0.8658    | 0.766     | 
773     | 0.8658    | 0.7665    | 
774     | 0.8654    | 0.7669    | 
775     | 0.8656    | 0.7665    | 
776     | 0.8663    | 0.7662    | 
777     | 0.8664    | 0.7664    | 
778     | 0.8666    | 0.7664    | 
779     | 0.8667    | 0.7667    | 
780     | 0.8663    | 0.7662    | 
781     | 0.8668    | 0.7663    | 
782     | 0.8667    | 0.7651    | 
783     | 0.867     | 0.7651    | 
784     | 0.8676    | 0.765     | 
785     | 0.8677    | 0.7644    | 
786     | 0.8675    | 0.7656    | 
787     | 0.8672    | 0.766     | 
788     | 0.8673    | 0.7655    | 
789     | 0.8671    | 0.7653    | 
790     | 0.8671    | 0.7641    | 
791     | 0.8673    | 0.7646    | 
792     | 0.868     | 0.7645    | 
793     | 0.8679    | 0.765     | 
794     | 0.8681    | 0.7647    | 
795     | 0.8681    | 0.7649    | 
796     | 0.8679    | 0.7654    | 
797     | 0.8679    | 0.7653    | 
798     | 0.8679    | 0.7658    | 
799     | 0.8675    | 0.7659    | 
800     | 0.868     | 0.7649    | 
801     | 0.8681    | 0.7651    | 
802     | 0.8689    | 0.7655    | 
803     | 0.8692    | 0.7665    | 
804     | 0.8694    | 0.767     | 
805     | 0.8696    | 0.7672    | 
806     | 0.8709    | 0.7666    | 
807     | 0.8699    | 0.7667    | 
808     | 0.8694    | 0.7663    | 
809     | 0.8696    | 0.7665    | 
810     | 0.8692    | 0.7664    | 
811     | 0.8699    | 0.7663    | 
812     | 0.8695    | 0.766     | 
813     | 0.8694    | 0.7667    | 
814     | 0.8697    | 0.7661    | 
815     | 0.87      | 0.7662    | 
816     | 0.8704    | 0.7676    | 
817     | 0.871     | 0.7675    | 
818     | 0.8713    | 0.7665    | 
819     | 0.8711    | 0.7666    | 
820     | 0.8716    | 0.7671    | 
821     | 0.8711    | 0.7667    | 
822     | 0.8712    | 0.7684    | 
823     | 0.8713    | 0.7695    | 
824     | 0.8711    | 0.7693    | 
825     | 0.8715    | 0.7693    | 
826     | 0.8718    | 0.7676    | 
827     | 0.8723    | 0.7684    | 
828     | 0.8723    | 0.7683    | 
829     | 0.8724    | 0.7686    | 
830     | 0.8719    | 0.769     | 
831     | 0.8719    | 0.7689    | 
832     | 0.8719    | 0.7697    | 
833     | 0.8719    | 0.7696    | 
834     | 0.8722    | 0.7699    | 
835     | 0.8721    | 0.7695    | 
836     | 0.8721    | 0.7689    | 
837     | 0.872     | 0.77      | 
838     | 0.872     | 0.7698    | 
839     | 0.8719    | 0.7687    | 
840     | 0.8723    | 0.7691    | 
841     | 0.8721    | 0.7689    | 
842     | 0.872     | 0.7688    | 
843     | 0.8715    | 0.7692    | 
844     | 0.8719    | 0.7684    | 
845     | 0.8719    | 0.7689    | 
846     | 0.8719    | 0.7693    | 
847     | 0.8721    | 0.7689    | 
848     | 0.8721    | 0.7691    | 
849     | 0.8722    | 0.7674    | 
850     | 0.8723    | 0.7675    | 
851     | 0.8722    | 0.7667    | 
852     | 0.8721    | 0.7665    | 
853     | 0.8724    | 0.7666    | 
854     | 0.8722    | 0.7668    | 
855     | 0.8725    | 0.7667    | 
856     | 0.8724    | 0.7667    | 
857     | 0.8724    | 0.7666    | 
858     | 0.8725    | 0.7667    | 
859     | 0.8729    | 0.7673    | 
860     | 0.873     | 0.7669    | 
861     | 0.8729    | 0.7666    | 
862     | 0.873     | 0.7666    | 
863     | 0.8731    | 0.7672    | 
864     | 0.8731    | 0.7665    | 
865     | 0.8728    | 0.7671    | 
866     | 0.8728    | 0.7671    | 
867     | 0.8726    | 0.7663    | 
868     | 0.8729    | 0.7663    | 
869     | 0.8729    | 0.7659    | 
870     | 0.8733    | 0.7663    | 
871     | 0.8736    | 0.767     | 
872     | 0.8735    | 0.767     | 
873     | 0.8736    | 0.7674    | 
874     | 0.8734    | 0.7675    | 
875     | 0.8734    | 0.7674    | 
876     | 0.8735    | 0.7675    | 
877     | 0.8735    | 0.7671    | 
878     | 0.8736    | 0.7674    | 
879     | 0.8736    | 0.768     | 
880     | 0.8735    | 0.7677    | 
881     | 0.8733    | 0.7681    | 
882     | 0.8735    | 0.7687    | 
883     | 0.8731    | 0.7688    | 
884     | 0.8732    | 0.7688    | 
885     | 0.8735    | 0.7688    | 
886     | 0.8736    | 0.7691    | 
887     | 0.8733    | 0.7691    | 
888     | 0.8736    | 0.7686    | 
889     | 0.8734    | 0.769     | 
890     | 0.8737    | 0.7695    | 
891     | 0.8737    | 0.7689    | 
892     | 0.8734    | 0.7688    | 
893     | 0.8735    | 0.7697    | 
894     | 0.8738    | 0.7699    | 
895     | 0.8736    | 0.7704    | 
896     | 0.8736    | 0.7704    | 
897     | 0.8736    | 0.7705    | 
898     | 0.8736    | 0.7698    | 
899     | 0.8736    | 0.7703    | 
900     | 0.8734    | 0.7698    | 
901     | 0.8734    | 0.7699    | 
902     | 0.874     | 0.7708    | 
903     | 0.874     | 0.7705    | 
904     | 0.8739    | 0.77      | 
905     | 0.8732    | 0.7701    | 
906     | 0.8735    | 0.7705    | 
907     | 0.8738    | 0.7708    | 
908     | 0.8738    | 0.7708    | 
909     | 0.8738    | 0.7705    | 
910     | 0.8737    | 0.7704    | 
911     | 0.8737    | 0.7707    | 
912     | 0.8737    | 0.7706    | 
913     | 0.8737    | 0.7703    | 
914     | 0.8737    | 0.7706    | 
915     | 0.8741    | 0.7705    | 
916     | 0.8741    | 0.7705    | 
917     | 0.8751    | 0.7707    | 
918     | 0.8747    | 0.7706    | 
919     | 0.8749    | 0.7712    | 
920     | 0.8749    | 0.7716    | 
921     | 0.8753    | 0.7716    | 
922     | 0.8753    | 0.7713    | 
923     | 0.8765    | 0.7714    | 
924     | 0.8765    | 0.7714    | 
925     | 0.8767    | 0.7709    | 
926     | 0.8766    | 0.7709    | 
927     | 0.8766    | 0.7707    | 
928     | 0.8768    | 0.7708    | 
929     | 0.8771    | 0.7707    | 
930     | 0.8771    | 0.7705    | 
931     | 0.8771    | 0.7704    | 
932     | 0.8771    | 0.7697    | 
933     | 0.8771    | 0.7696    | 
934     | 0.8771    | 0.7709    | 
935     | 0.8771    | 0.7704    | 
936     | 0.8769    | 0.7709    | 
937     | 0.8771    | 0.7725    | 
938     | 0.8772    | 0.7719    | 
939     | 0.8772    | 0.7726    | 
940     | 0.8773    | 0.7726    | 
941     | 0.8773    | 0.7716    | 
942     | 0.8778    | 0.7717    | 
943     | 0.8778    | 0.7708    | 
944     | 0.8776    | 0.7708    | 
945     | 0.8779    | 0.7704    | 
946     | 0.8786    | 0.7711    | 
947     | 0.8783    | 0.7706    | 
948     | 0.878     | 0.7708    | 
949     | 0.8781    | 0.7708    | 
950     | 0.8777    | 0.7705    | 
951     | 0.8774    | 0.7704    | 
952     | 0.8774    | 0.771     | 
953     | 0.8776    | 0.7691    | 
954     | 0.8776    | 0.7691    | 
955     | 0.8776    | 0.7681    | 
956     | 0.8775    | 0.7691    | 
957     | 0.878     | 0.7701    | 
958     | 0.8787    | 0.7703    | 
959     | 0.8785    | 0.7711    | 
960     | 0.8783    | 0.7707    | 
961     | 0.8783    | 0.7704    | 
962     | 0.8786    | 0.7703    | 
963     | 0.8786    | 0.7703    | 
964     | 0.879     | 0.7704    | 
965     | 0.879     | 0.7705    | 
966     | 0.8792    | 0.7705    | 
967     | 0.879     | 0.7703    | 
968     | 0.879     | 0.7708    | 
969     | 0.8787    | 0.771     | 
970     | 0.879     | 0.771     | 
971     | 0.879     | 0.7696    | 
972     | 0.8791    | 0.7699    | 
973     | 0.8792    | 0.77      | 
974     | 0.8794    | 0.77      | 
975     | 0.8792    | 0.7705    | 
976     | 0.8792    | 0.7706    | 
977     | 0.8792    | 0.7699    | 
978     | 0.8789    | 0.7697    | 
979     | 0.8787    | 0.7687    | 
980     | 0.8786    | 0.7693    | 
981     | 0.8788    | 0.7702    | 
982     | 0.879     | 0.7702    | 
983     | 0.8791    | 0.7704    | 
984     | 0.8788    | 0.7709    | 
985     | 0.8788    | 0.7709    | 
986     | 0.8793    | 0.771     | 
987     | 0.8793    | 0.771     | 
988     | 0.879     | 0.7708    | 
989     | 0.8791    | 0.7712    | 
990     | 0.8796    | 0.7714    | 
991     | 0.8796    | 0.7718    | 
992     | 0.8794    | 0.7718    | 
993     | 0.8792    | 0.7716    | 
994     | 0.8795    | 0.7722    | 
995     | 0.88      | 0.771     | 
996     | 0.8802    | 0.7714    | 
997     | 0.8802    | 0.7715    | 
998     | 0.8803    | 0.7714    | 
999     | 0.8803    | 0.7714    | 
1000    | 0.8803    | 0.7715    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.8772
NDCG@10 on validation data: 0.7726
---------------------------------
NDCG@10 on test data: 0.8205

Model saved to: ../model/experiment/model_ss_before_after.txt
