java -jar RankLib-2.14.jar -train ../data/final/model2_train.txt -test ../data/final/model2_test.txt -validate ../data/final/model2_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/final/model2.txt 

Discard orig. features
Training data:	../data/training/model2_train.txt
Test data:	../data/training/model2_test.txt
Validation data:	../data/training/model2_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/final/model2.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/training/model2_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/training/model2_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/training/model2_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
334     | 0.9539    | 0.9252    | 
335     | 0.9539    | 0.9252    | 
336     | 0.9539    | 0.9252    | 
337     | 0.9539    | 0.9252    | 
338     | 0.9539    | 0.9252    | 
339     | 0.9539    | 0.9252    | 
340     | 0.9539    | 0.9251    | 
341     | 0.9539    | 0.9251    | 
342     | 0.9539    | 0.9251    | 
343     | 0.9539    | 0.9251    | 
344     | 0.9539    | 0.9251    | 
345     | 0.9539    | 0.9251    | 
346     | 0.9539    | 0.9251    | 
347     | 0.9539    | 0.9251    | 
348     | 0.9539    | 0.9251    | 
349     | 0.9539    | 0.9251    | 
350     | 0.9539    | 0.9251    | 
351     | 0.9539    | 0.9251    | 
352     | 0.9539    | 0.9251    | 
353     | 0.9539    | 0.9251    | 
354     | 0.9539    | 0.9251    | 
355     | 0.9539    | 0.9251    | 
356     | 0.9539    | 0.9251    | 
357     | 0.9539    | 0.9251    | 
358     | 0.9539    | 0.9256    | 
359     | 0.9539    | 0.9256    | 
360     | 0.9539    | 0.9256    | 
361     | 0.9539    | 0.9256    | 
362     | 0.9539    | 0.9256    | 
363     | 0.9539    | 0.9256    | 
364     | 0.9539    | 0.9261    | 
365     | 0.9539    | 0.9261    | 
366     | 0.9539    | 0.9261    | 
367     | 0.9539    | 0.9261    | 
368     | 0.9539    | 0.9261    | 
369     | 0.9539    | 0.9261    | 
370     | 0.9539    | 0.9261    | 
371     | 0.9539    | 0.9261    | 
372     | 0.9539    | 0.9261    | 
373     | 0.9539    | 0.9261    | 
374     | 0.9539    | 0.9261    | 
375     | 0.9539    | 0.9261    | 
376     | 0.9539    | 0.9261    | 
377     | 0.9539    | 0.9261    | 
378     | 0.9539    | 0.9261    | 
379     | 0.9539    | 0.9261    | 
380     | 0.9539    | 0.9261    | 
381     | 0.9539    | 0.9265    | 
382     | 0.9539    | 0.9265    | 
383     | 0.9539    | 0.9265    | 
384     | 0.9539    | 0.9265    | 
385     | 0.9539    | 0.9265    | 
386     | 0.9539    | 0.9265    | 
387     | 0.9539    | 0.9265    | 
388     | 0.9539    | 0.9265    | 
389     | 0.9539    | 0.9265    | 
390     | 0.9539    | 0.9265    | 
391     | 0.9539    | 0.9265    | 
392     | 0.9539    | 0.9265    | 
393     | 0.9539    | 0.9265    | 
394     | 0.9539    | 0.9265    | 
395     | 0.9539    | 0.9265    | 
396     | 0.9539    | 0.9265    | 
397     | 0.9539    | 0.9265    | 
398     | 0.9539    | 0.9265    | 
399     | 0.9539    | 0.9265    | 
400     | 0.9539    | 0.9265    | 
401     | 0.9539    | 0.9265    | 
402     | 0.9539    | 0.9265    | 
403     | 0.9539    | 0.9265    | 
404     | 0.9539    | 0.9265    | 
405     | 0.9539    | 0.9265    | 
406     | 0.9539    | 0.9265    | 
407     | 0.9539    | 0.9265    | 
408     | 0.9539    | 0.9265    | 
409     | 0.9539    | 0.9265    | 
410     | 0.9539    | 0.9266    | 
411     | 0.9539    | 0.9265    | 
412     | 0.9539    | 0.9265    | 
413     | 0.9539    | 0.9265    | 
414     | 0.9539    | 0.9265    | 
415     | 0.9539    | 0.9265    | 
416     | 0.9539    | 0.9265    | 
417     | 0.9539    | 0.926     | 
418     | 0.9539    | 0.926     | 
419     | 0.9539    | 0.926     | 
420     | 0.9539    | 0.926     | 
421     | 0.9539    | 0.926     | 
422     | 0.9539    | 0.9259    | 
423     | 0.9539    | 0.9259    | 
424     | 0.9539    | 0.926     | 
425     | 0.9539    | 0.9259    | 
426     | 0.9539    | 0.9259    | 
427     | 0.9539    | 0.9259    | 
428     | 0.9539    | 0.9259    | 
429     | 0.9539    | 0.9259    | 
430     | 0.9539    | 0.9259    | 
431     | 0.9539    | 0.9259    | 
432     | 0.9539    | 0.9259    | 
433     | 0.9539    | 0.9259    | 
434     | 0.9539    | 0.9259    | 
435     | 0.9539    | 0.926     | 
436     | 0.9539    | 0.926     | 
437     | 0.9539    | 0.926     | 
438     | 0.9539    | 0.926     | 
439     | 0.9539    | 0.926     | 
440     | 0.9539    | 0.926     | 
441     | 0.9539    | 0.926     | 
442     | 0.9539    | 0.926     | 
443     | 0.9539    | 0.926     | 
444     | 0.9539    | 0.926     | 
445     | 0.9539    | 0.926     | 
446     | 0.9539    | 0.926     | 
447     | 0.9539    | 0.926     | 
448     | 0.9539    | 0.926     | 
449     | 0.9539    | 0.926     | 
450     | 0.9539    | 0.9259    | 
451     | 0.9539    | 0.9259    | 
452     | 0.9539    | 0.9259    | 
453     | 0.9539    | 0.9259    | 
454     | 0.9539    | 0.9259    | 
455     | 0.9539    | 0.9259    | 
456     | 0.9539    | 0.9259    | 
457     | 0.9539    | 0.9259    | 
458     | 0.9539    | 0.926     | 
459     | 0.9539    | 0.9268    | 
460     | 0.9539    | 0.9268    | 
461     | 0.9539    | 0.9268    | 
462     | 0.9539    | 0.9269    | 
463     | 0.9539    | 0.9269    | 
464     | 0.9539    | 0.9269    | 
465     | 0.9539    | 0.9269    | 
466     | 0.9539    | 0.9269    | 
467     | 0.9539    | 0.9269    | 
468     | 0.9539    | 0.9269    | 
469     | 0.9539    | 0.9269    | 
470     | 0.9539    | 0.9269    | 
471     | 0.9539    | 0.9269    | 
472     | 0.9539    | 0.9273    | 
473     | 0.9539    | 0.9273    | 
474     | 0.9539    | 0.9273    | 
475     | 0.9539    | 0.9273    | 
476     | 0.9539    | 0.9273    | 
477     | 0.9539    | 0.9273    | 
478     | 0.9539    | 0.9273    | 
479     | 0.9539    | 0.9273    | 
480     | 0.9539    | 0.9273    | 
481     | 0.9539    | 0.9273    | 
482     | 0.9539    | 0.9273    | 
483     | 0.9539    | 0.9269    | 
484     | 0.9539    | 0.9269    | 
485     | 0.9539    | 0.9269    | 
486     | 0.9539    | 0.9269    | 
487     | 0.9539    | 0.9273    | 
488     | 0.9539    | 0.9273    | 
489     | 0.9539    | 0.9273    | 
490     | 0.9539    | 0.9273    | 
491     | 0.9539    | 0.9273    | 
492     | 0.9539    | 0.9273    | 
493     | 0.9539    | 0.9273    | 
494     | 0.9539    | 0.9273    | 
495     | 0.9539    | 0.9265    | 
496     | 0.9539    | 0.9265    | 
497     | 0.9539    | 0.9265    | 
498     | 0.9539    | 0.9265    | 
499     | 0.9539    | 0.9265    | 
500     | 0.9539    | 0.9265    | 
501     | 0.9539    | 0.9273    | 
502     | 0.9539    | 0.9273    | 
503     | 0.9539    | 0.9274    | 
504     | 0.9539    | 0.9274    | 
505     | 0.9539    | 0.9273    | 
506     | 0.9539    | 0.9274    | 
507     | 0.9539    | 0.9273    | 
508     | 0.9539    | 0.9274    | 
509     | 0.9539    | 0.9274    | 
510     | 0.9539    | 0.9274    | 
511     | 0.9539    | 0.9274    | 
512     | 0.9539    | 0.9274    | 
513     | 0.9539    | 0.9274    | 
514     | 0.9539    | 0.9274    | 
515     | 0.9539    | 0.9274    | 
516     | 0.9539    | 0.9274    | 
517     | 0.9539    | 0.9273    | 
518     | 0.9539    | 0.9273    | 
519     | 0.9539    | 0.9273    | 
520     | 0.9539    | 0.9274    | 
521     | 0.9539    | 0.9273    | 
522     | 0.9539    | 0.9273    | 
523     | 0.9539    | 0.9273    | 
524     | 0.9539    | 0.9265    | 
525     | 0.9539    | 0.9265    | 
526     | 0.9539    | 0.9265    | 
527     | 0.9539    | 0.9265    | 
528     | 0.9539    | 0.9273    | 
529     | 0.9539    | 0.9265    | 
530     | 0.9539    | 0.9265    | 
531     | 0.9539    | 0.9273    | 
532     | 0.9539    | 0.9273    | 
533     | 0.9539    | 0.9265    | 
534     | 0.9539    | 0.9273    | 
