java -jar RankLib-2.14.jar -train ../data/experiment/before_last_after_first_train.txt -test ../data/experiment/before_last_after_first_test.txt -validate ../data/experiment/before_last_after_first_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_before_last_after_first.txt


Discard orig. features
Training data:	../data/experiment/before_last_after_first_train.txt
Test data:	../data/experiment/before_last_after_first_test.txt
Validation data:	../data/experiment/before_last_after_first_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_before_last_after_first.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/before_last_after_first_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/before_last_after_first_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/before_last_after_first_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
578     | 0.6225    | 0.5787    | 
579     | 0.6226    | 0.5786    | 
580     | 0.6227    | 0.5787    | 
581     | 0.6227    | 0.5787    | 
582     | 0.6233    | 0.5784    | 
583     | 0.6221    | 0.5786    | 
584     | 0.6224    | 0.5793    | 
585     | 0.6227    | 0.5795    | 
586     | 0.6234    | 0.5789    | 
587     | 0.6235    | 0.5798    | 
588     | 0.6234    | 0.5797    | 
589     | 0.6238    | 0.5802    | 
590     | 0.6239    | 0.5808    | 
591     | 0.6244    | 0.5807    | 
592     | 0.6232    | 0.58      | 
593     | 0.6236    | 0.5809    | 
594     | 0.6238    | 0.5809    | 
595     | 0.6241    | 0.5809    | 
596     | 0.6243    | 0.581     | 
597     | 0.6235    | 0.5812    | 
598     | 0.6236    | 0.5811    | 
599     | 0.623     | 0.581     | 
600     | 0.6227    | 0.581     | 
601     | 0.6225    | 0.581     | 
602     | 0.6224    | 0.581     | 
603     | 0.6226    | 0.581     | 
604     | 0.6228    | 0.581     | 
605     | 0.6231    | 0.5809    | 
606     | 0.6229    | 0.5812    | 
607     | 0.623     | 0.5812    | 
608     | 0.6228    | 0.5811    | 
609     | 0.6229    | 0.5812    | 
610     | 0.6225    | 0.5812    | 
611     | 0.6226    | 0.5823    | 
612     | 0.6233    | 0.5811    | 
613     | 0.6228    | 0.5811    | 
614     | 0.6229    | 0.5823    | 
615     | 0.6231    | 0.5816    | 
616     | 0.623     | 0.5806    | 
617     | 0.6231    | 0.5805    | 
618     | 0.6233    | 0.5806    | 
619     | 0.6231    | 0.5806    | 
620     | 0.6231    | 0.5812    | 
621     | 0.6227    | 0.5807    | 
622     | 0.6231    | 0.581     | 
623     | 0.6232    | 0.5807    | 
624     | 0.6232    | 0.5807    | 
625     | 0.6223    | 0.582     | 
626     | 0.6225    | 0.5821    | 
627     | 0.6225    | 0.5822    | 
628     | 0.6224    | 0.5823    | 
629     | 0.623     | 0.5827    | 
630     | 0.6241    | 0.5814    | 
631     | 0.6234    | 0.5815    | 
632     | 0.6232    | 0.5823    | 
633     | 0.6232    | 0.5832    | 
634     | 0.6231    | 0.5827    | 
635     | 0.6228    | 0.5825    | 
636     | 0.6226    | 0.5823    | 
637     | 0.6226    | 0.5826    | 
638     | 0.6229    | 0.5814    | 
639     | 0.6233    | 0.5826    | 
640     | 0.624     | 0.5826    | 
641     | 0.624     | 0.5825    | 
642     | 0.6243    | 0.5812    | 
643     | 0.6243    | 0.5809    | 
644     | 0.6239    | 0.5809    | 
645     | 0.6245    | 0.581     | 
646     | 0.6238    | 0.5807    | 
647     | 0.6236    | 0.5811    | 
648     | 0.6243    | 0.5821    | 
649     | 0.6243    | 0.5821    | 
650     | 0.6237    | 0.5823    | 
651     | 0.6239    | 0.5823    | 
652     | 0.6236    | 0.5823    | 
653     | 0.6237    | 0.5823    | 
654     | 0.6237    | 0.5823    | 
655     | 0.624     | 0.5827    | 
656     | 0.6239    | 0.5826    | 
657     | 0.6239    | 0.5826    | 
658     | 0.624     | 0.5826    | 
659     | 0.6243    | 0.5826    | 
660     | 0.6244    | 0.5827    | 
661     | 0.6245    | 0.5826    | 
662     | 0.6244    | 0.5825    | 
663     | 0.624     | 0.5812    | 
664     | 0.6244    | 0.5814    | 
665     | 0.6242    | 0.5814    | 
666     | 0.6241    | 0.5821    | 
667     | 0.624     | 0.5821    | 
668     | 0.624     | 0.582     | 
669     | 0.6238    | 0.5822    | 
670     | 0.6237    | 0.582     | 
671     | 0.6235    | 0.582     | 
672     | 0.6237    | 0.582     | 
673     | 0.6237    | 0.582     | 
674     | 0.6237    | 0.5823    | 
675     | 0.6238    | 0.5832    | 
676     | 0.6243    | 0.583     | 
677     | 0.6242    | 0.5822    | 
678     | 0.6241    | 0.5824    | 
679     | 0.6243    | 0.5837    | 
680     | 0.6244    | 0.584     | 
681     | 0.6239    | 0.5833    | 
682     | 0.6244    | 0.5842    | 
683     | 0.6245    | 0.5841    | 
684     | 0.6243    | 0.5843    | 
685     | 0.6242    | 0.5833    | 
686     | 0.6243    | 0.5846    | 
687     | 0.6243    | 0.5847    | 
688     | 0.6242    | 0.5839    | 
689     | 0.6247    | 0.5838    | 
690     | 0.6249    | 0.5839    | 
691     | 0.6247    | 0.5832    | 
692     | 0.6253    | 0.5844    | 
693     | 0.6248    | 0.5836    | 
694     | 0.6259    | 0.5852    | 
695     | 0.6259    | 0.5851    | 
696     | 0.6271    | 0.5847    | 
697     | 0.6266    | 0.5847    | 
698     | 0.6266    | 0.5851    | 
699     | 0.6261    | 0.5846    | 
700     | 0.6256    | 0.5847    | 
701     | 0.6263    | 0.5846    | 
702     | 0.6269    | 0.5842    | 
703     | 0.626     | 0.5845    | 
704     | 0.626     | 0.5845    | 
705     | 0.6255    | 0.5845    | 
706     | 0.626     | 0.584     | 
707     | 0.6259    | 0.5836    | 
708     | 0.6257    | 0.5846    | 
709     | 0.6262    | 0.5841    | 
710     | 0.6252    | 0.5833    | 
711     | 0.6251    | 0.5822    | 
712     | 0.6252    | 0.5823    | 
713     | 0.6258    | 0.5834    | 
714     | 0.6256    | 0.5835    | 
715     | 0.6258    | 0.5835    | 
716     | 0.6256    | 0.5838    | 
717     | 0.6257    | 0.5838    | 
718     | 0.6259    | 0.5838    | 
719     | 0.6263    | 0.5825    | 
720     | 0.6262    | 0.5825    | 
721     | 0.6265    | 0.5828    | 
722     | 0.6265    | 0.5824    | 
723     | 0.6266    | 0.5825    | 
724     | 0.6263    | 0.5827    | 
725     | 0.6263    | 0.5827    | 
726     | 0.6259    | 0.5826    | 
727     | 0.6273    | 0.5836    | 
728     | 0.6269    | 0.5835    | 
729     | 0.6279    | 0.5821    | 
730     | 0.6277    | 0.5821    | 
731     | 0.6273    | 0.5808    | 
732     | 0.6269    | 0.5808    | 
733     | 0.6269    | 0.5808    | 
734     | 0.6267    | 0.5808    | 
735     | 0.6267    | 0.5816    | 
736     | 0.6264    | 0.582     | 
737     | 0.6264    | 0.582     | 
738     | 0.6264    | 0.582     | 
739     | 0.6261    | 0.582     | 
740     | 0.6263    | 0.5833    | 
741     | 0.6266    | 0.5826    | 
742     | 0.6264    | 0.5826    | 
743     | 0.626     | 0.5826    | 
744     | 0.6258    | 0.5826    | 
745     | 0.6257    | 0.5826    | 
746     | 0.6253    | 0.5825    | 
747     | 0.6257    | 0.5827    | 
748     | 0.6254    | 0.5825    | 
749     | 0.6253    | 0.5825    | 
750     | 0.6259    | 0.5837    | 
751     | 0.6266    | 0.584     | 
752     | 0.6264    | 0.5838    | 
753     | 0.6266    | 0.5838    | 
754     | 0.6265    | 0.5838    | 
755     | 0.6264    | 0.5838    | 
756     | 0.6264    | 0.5836    | 
757     | 0.6265    | 0.5835    | 
758     | 0.6259    | 0.5822    | 
759     | 0.6265    | 0.5843    | 
760     | 0.6267    | 0.585     | 
761     | 0.6271    | 0.585     | 
762     | 0.6272    | 0.585     | 
763     | 0.6267    | 0.5843    | 
764     | 0.6272    | 0.5845    | 
765     | 0.627     | 0.5845    | 
766     | 0.6267    | 0.5842    | 
767     | 0.6269    | 0.5841    | 
768     | 0.6265    | 0.5841    | 
769     | 0.6267    | 0.5841    | 
770     | 0.627     | 0.584     | 
771     | 0.6272    | 0.5842    | 
772     | 0.6273    | 0.5842    | 
773     | 0.6271    | 0.5842    | 
774     | 0.6283    | 0.5842    | 
775     | 0.6284    | 0.585     | 
776     | 0.6282    | 0.585     | 
777     | 0.6281    | 0.5842    | 
778     | 0.6282    | 0.5841    | 
779     | 0.6282    | 0.584     | 
780     | 0.6284    | 0.5842    | 
781     | 0.6284    | 0.5841    | 
782     | 0.6284    | 0.584     | 
783     | 0.6284    | 0.5848    | 
784     | 0.6288    | 0.5847    | 
785     | 0.629     | 0.5849    | 
786     | 0.6287    | 0.5849    | 
787     | 0.6288    | 0.5849    | 
788     | 0.6287    | 0.5849    | 
789     | 0.6287    | 0.5848    | 
790     | 0.6288    | 0.5848    | 
791     | 0.6279    | 0.584     | 
792     | 0.6277    | 0.5835    | 
793     | 0.6283    | 0.5841    | 
794     | 0.6281    | 0.5835    | 
795     | 0.6284    | 0.5842    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.6259
NDCG@10 on validation data: 0.5852
---------------------------------
NDCG@10 on test data: 0.6314

Model saved to: ../model/experiment/model_before_last_after_first.txt
